Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-5,0,0,160,160
0,-4,0,0,1152,1152
0,-3,0,0,3104,3104
0,-2,0,0,4608,4608
0,-1,0,0,6464,6464
0,0,7312,7312,7792,7792
0,1,4776,4776,1688,1688
0,2,2384,2384,2224,2224
0,3,1616,1616,1488,1488
0,4,552,552,600,600
0,5,10,10,150,150
1,-5,0,0,0,0
1,-4,0,0,0,0
1,-3,0,0,0,0
1,-2,0,0,0,0
1,-1,0,0,1536,1536
1,0,3200,3200,2944,2944
1,1,130,130,1406,1406
1,2,0,0,0,0
1,3,0,0,0,0
1,4,0,0,0,0
1,5,0,0,0,0
2,-5,0,0,0,0
2,-4,0,0,0,0
2,-3,0,0,0,0
2,-2,0,0,0,0
2,-1,0,0,1536,1536
2,0,3200,3200,2944,2944
2,1,130,130,1406,1406
2,2,0,0,0,0
2,3,0,0,0,0
2,4,0,0,0,0
2,5,0,0,0,0
3,-5,0,0,0,0
3,-4,0,0,0,0
3,-3,0,0,0,0
3,-2,0,0,0,0
3,-1,0,0,1536,1536
3,0,3200,3200,2944,2944
3,1,130,130,1406,1406
3,2,0,0,0,0
3,3,0,0,0,0
3,4,0,0,0,0
3,5,0,0,0,0
4,-5,0,0,0,0
4,-4,0,0,0,0
4,-3,0,0,0,0
4,-2,0,0,0,0
4,-1,0,0,1536,1536
4,0,3200,3200,2944,2944
4,1,130,130,1406,1406
4,2,0,0,0,0
4,3,0,0,0,0
4,4,0,0,0,0
4,5,0,0,0,0
5,-5,0,0,160,160
5,-4,0,0,1152,1152
5,-3,0,0,3104,3104
5,-2,0,0,4608,4608
5,-1,0,0,6464,6464
5,0,7312,7312,7792,7792
5,1,4776,4776,1688,1688
5,2,2384,2384,2224,2224
5,3,1616,1616,1488,1488
5,4,552,552,600,600
5,5,10,10,150,150
6,-5,0,0,0,0
6,-4,0,0,0,0
6,-3,0,0,0,0
6,-2,0,0,0,0
6,-1,0,0,1536,1536
6,0,3200,3200,2944,2944
6,1,130,130,1406,1406
6,2,0,0,0,0
6,3,0,0,0,0
6,4,0,0,0,0
6,5,0,0,0,0
7,-5,0,0,0,0
7,-4,0,0,0,0
7,-3,0,0,0,0
7,-2,0,0,0,0
7,-1,0,0,1536,1536
7,0,3200,3200,2944,2944
7,1,130,130,1406,1406
7,2,0,0,0,0
7,3,0,0,0,0
7,4,0,0,0,0
7,5,0,0,0,0
8,-5,0,0,0,0
8,-4,0,0,0,0
8,-3,0,0,0,0
8,-2,0,0,0,0
8,-1,0,0,1536,1536
8,0,3200,3200,2944,2944
8,1,130,130,1406,1406
8,2,0,0,0,0
8,3,0,0,0,0
8,4,0,0,0,0
8,5,0,0,0,0
9,-5,0,0,0,0
9,-4,0,0,0,0
9,-3,0,0,0,0
9,-2,0,0,0,0
9,-1,0,0,1536,1536
9,0,3200,3200,2944,2944
9,1,130,130,1406,1406
9,2,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,5,0,0,0,0
