Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-9,8,8,0,0,8,8
-7,36,28,0,0,36,28
-6,0,7,0,0,0,7
-5,72,56,0,0,84,61
-4,0,29,0,0,0,32
-3,252,173,0,0,260,183
-2,0,106,0,0,0,118
-1,1400,1286,0,0,1770,1577
0,0,75,0,0,0,211
1,0,0,8,8,1150,1030
2,0,0,0,0,0,94
3,0,0,0,0,162,123
4,0,0,0,0,0,21
5,0,0,0,0,170,143
6,0,0,0,4,0,30
7,0,0,4,0,124,88
8,0,0,0,0,0,12
9,0,0,0,0,32,30
10,0,0,0,0,0,4
11,0,0,2,2,30,26
