Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-7,0,0,0,0,2,0
-6,0,0,0,0,0,2
-5,1,0,0,0,3,1
-4,0,1,0,0,0,2
-3,4,1,0,0,4,1
-2,0,4,0,0,0,4
-1,19,15,0,0,23,16
0,0,3,0,0,0,12
1,0,0,2,2,21,14
2,0,0,0,0,0,4
3,0,0,0,0,4,1
4,0,0,0,0,0,2
5,0,0,0,0,3,1
6,0,0,0,2,0,0
7,0,0,2,0,0,0
