,rank,count
0,0,57
1,1,6
2,2,6
3,3,18
4,4,24
5,5,18
6,6,15
7,7,42
8,8,42
9,9,21
10,10,21
11,11,21
12,12,24
13,13,27
14,14,21
15,15,27
16,16,18
17,17,33
18,18,48
19,19,42
20,20,60
21,21,30
22,22,18
23,23,21
24,24,12
25,25,21
26,26,21
27,27,15
