,rank effect,count
0,-15,3
1,-14,12
2,-13,15
3,-12,36
4,-11,9
5,-10,48
6,-9,39
7,-8,108
8,-7,93
9,-6,51
10,-5,93
11,-4,87
12,-3,81
13,-2,93
14,-1,249
15,0,396
16,1,249
17,2,93
18,3,81
19,4,87
20,5,93
21,6,51
22,7,93
23,8,108
24,9,39
25,10,48
26,11,9
27,12,36
28,13,15
29,14,12
30,15,3
