Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-3,6,6,0,0,18,18
-2,78,78,0,0,196,196
-1,654,654,0,0,1130,1130
0,0,0,482,482,1150,1150
1,0,0,454,454,676,676
2,0,0,126,126,70,70
3,0,0,18,18,0,0
