Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-4,0,0,0,0
A,-3,0,0,0,0
A,-2,0,0,0,0
A,-1,0,0,119808,119808
A,0,27792,27792,162672,162672
A,1,17424,17424,102384,102384
A,2,0,0,0,0
A,3,0,0,0,0
A,4,0,0,0,0
B,-4,0,0,0,0
B,-3,0,0,0,0
B,-2,0,0,0,0
B,-1,0,0,126720,126720
B,0,24168,24168,152472,152472
B,1,21048,21048,105672,105672
B,2,0,0,0,0
B,3,0,0,0,0
B,4,0,0,0,0
C,-4,0,0,0,0
C,-3,0,0,0,0
C,-2,0,0,0,0
C,-1,0,0,17920,17920
C,0,14352,14352,93168,93168
C,1,720,720,17200,17200
C,2,0,0,0,0
C,3,0,0,0,0
C,4,0,0,0,0
D,-4,0,0,1556,1556
D,-3,0,0,21226,21226
D,-2,0,0,96884,96884
D,-1,0,0,215478,215478
D,0,38736,38736,294496,294496
D,1,37224,37224,178254,178254
D,2,21228,21228,75656,75656
D,3,7440,7440,13786,13786
D,4,876,876,680,680
E,-4,0,0,0,0
E,-3,0,0,5856,5856
E,-2,0,0,63168,63168
E,-1,0,0,211488,211488
E,0,30168,30168,268968,268968
E,1,37728,37728,173760,173760
E,2,19272,19272,43896,43896
E,3,3264,3264,2592,2592
E,4,0,0,0,0
F,-4,0,0,0,0
F,-3,0,0,0,0
F,-2,0,0,0,0
F,-1,0,0,126720,126720
F,0,24168,24168,152472,152472
F,1,21048,21048,105672,105672
F,2,0,0,0,0
F,3,0,0,0,0
F,4,0,0,0,0
G,-4,0,0,0,0
G,-3,0,0,0,0
G,-2,0,0,15360,15360
G,-1,0,0,155136,155136
G,0,24408,24408,208040,208040
G,1,30312,30312,124824,124824
G,2,5568,5568,9792,9792
G,3,0,0,0,0
G,4,0,0,0,0
H,-4,0,0,0,0
H,-3,0,0,0,0
H,-2,0,0,0,0
H,-1,0,0,119808,119808
H,0,27792,27792,162672,162672
H,1,17424,17424,102384,102384
H,2,0,0,0,0
H,3,0,0,0,0
H,4,0,0,0,0
