Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-3,1164,1164,0,0,3828,3828
-2,9600,9600,0,0,25302,25302
-1,80856,80856,0,0,169338,169338
0,0,0,18444,18444,232620,232620
1,0,0,24744,24744,144594,144594
2,0,0,6456,6456,18846,18846
3,0,0,1188,1188,2640,2640
