Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-3,0,0,0,0
A,-2,0,0,0,0
A,-1,0,0,38880,38880
A,0,31200,31200,124320,124320
A,1,7800,7800,31080,31080
A,2,0,0,0,0
A,3,0,0,0,0
B,-3,0,0,0,0
B,-2,0,0,3600,3600
B,-1,0,0,63180,63180
B,0,18000,18000,81720,81720
B,1,18600,18600,44580,44580
B,2,2400,2400,1200,1200
B,3,0,0,0,0
C,-3,0,0,0,0
C,-2,0,0,3600,3600
C,-1,0,0,63180,63180
C,0,18000,18000,81720,81720
C,1,18600,18600,44580,44580
C,2,2400,2400,1200,1200
C,3,0,0,0,0
D,-3,0,0,960,960
D,-2,0,0,14430,14430
D,-1,0,0,59100,59100
D,0,10080,10080,74220,74220
D,1,19800,19800,39300,39300
D,2,8160,8160,6270,6270
D,3,960,960,0,0
E,-3,0,0,0,0
E,-2,0,0,3600,3600
E,-1,0,0,63180,63180
E,0,18000,18000,81720,81720
E,1,18600,18600,44580,44580
E,2,2400,2400,1200,1200
E,3,0,0,0,0
F,-3,0,0,0,0
F,-2,0,0,3600,3600
F,-1,0,0,63180,63180
F,0,18000,18000,81720,81720
F,1,18600,18600,44580,44580
F,2,2400,2400,1200,1200
F,3,0,0,0,0
