Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-6,14,0,0,0,70,0
-5,196,96,0,0,804,434
-4,934,630,0,0,3184,2250
-3,1918,1818,0,0,6502,6206
-2,3882,3500,0,0,8990,9008
-1,16526,16838,0,0,22952,23660
0,0,588,40608,40608,31060,32948
1,0,0,4762,4762,18190,18898
2,0,0,4598,4598,4392,4410
3,0,0,3454,3454,3048,2752
4,0,0,1406,1406,1778,844
5,0,0,252,252,552,182
6,0,0,0,0,70,0
