Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-2,1680,1680,0,0,3360,3360
-1,6825,6825,0,0,6846,6846
0,0,0,420,420,9786,9786
1,0,0,924,924,5922,5922
2,0,0,420,420,2940,2940
