Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-8,0,0,192,192
A,-7,0,0,2688,2688
A,-6,0,0,17856,17856
A,-5,0,0,70056,70056
A,-4,0,0,175224,175224
A,-3,0,0,285852,285852
A,-2,0,0,301560,301560
A,-1,0,0,315780,315780
A,0,1268652,1268652,644460,644460
A,1,111216,111216,204564,204564
A,2,195720,195720,105840,105840
A,3,197904,197904,87948,87948
A,4,126420,126420,48804,48804
A,5,52752,52752,17304,17304
A,6,14280,14280,3576,3576
A,7,2352,2352,336,336
A,8,192,192,0,0
B,-8,0,0,0,0
B,-7,0,0,0,0
B,-6,0,0,0,0
B,-5,0,0,0,0
B,-4,0,0,0,0
B,-3,0,0,0,0
B,-2,0,0,768,768
B,-1,0,0,196062,196062
B,0,482376,482376,186846,186846
B,1,9228,9228,186834,186834
B,2,768,768,0,0
B,3,0,0,0,0
B,4,0,0,0,0
B,5,0,0,0,0
B,6,0,0,0,0
B,7,0,0,0,0
B,8,0,0,0,0
C,-8,0,0,0,0
C,-7,0,0,0,0
C,-6,0,0,0,0
C,-5,0,0,0,0
C,-4,0,0,0,0
C,-3,0,0,0,0
C,-2,0,0,768,768
C,-1,0,0,196062,196062
C,0,482376,482376,186846,186846
C,1,9228,9228,186834,186834
C,2,768,768,0,0
C,3,0,0,0,0
C,4,0,0,0,0
C,5,0,0,0,0
C,6,0,0,0,0
C,7,0,0,0,0
C,8,0,0,0,0
D,-8,0,0,0,0
D,-7,0,0,0,0
D,-6,0,0,0,0
D,-5,0,0,0,0
D,-4,0,0,0,0
D,-3,0,0,0,0
D,-2,0,0,768,768
D,-1,0,0,196062,196062
D,0,482376,482376,186846,186846
D,1,9228,9228,186834,186834
D,2,768,768,0,0
D,3,0,0,0,0
D,4,0,0,0,0
D,5,0,0,0,0
D,6,0,0,0,0
D,7,0,0,0,0
D,8,0,0,0,0
E,-8,0,0,0,0
E,-7,0,0,0,0
E,-6,0,0,0,0
E,-5,0,0,0,0
E,-4,0,0,0,0
E,-3,0,0,0,0
E,-2,0,0,768,768
E,-1,0,0,196062,196062
E,0,482376,482376,186846,186846
E,1,9228,9228,186834,186834
E,2,768,768,0,0
E,3,0,0,0,0
E,4,0,0,0,0
E,5,0,0,0,0
E,6,0,0,0,0
E,7,0,0,0,0
E,8,0,0,0,0
F,-8,0,0,192,192
F,-7,0,0,2688,2688
F,-6,0,0,17856,17856
F,-5,0,0,70056,70056
F,-4,0,0,175224,175224
F,-3,0,0,285852,285852
F,-2,0,0,301560,301560
F,-1,0,0,315780,315780
F,0,1268652,1268652,644460,644460
F,1,111216,111216,204564,204564
F,2,195720,195720,105840,105840
F,3,197904,197904,87948,87948
F,4,126420,126420,48804,48804
F,5,52752,52752,17304,17304
F,6,14280,14280,3576,3576
F,7,2352,2352,336,336
F,8,192,192,0,0
G,-8,0,0,0,0
G,-7,0,0,0,0
G,-6,0,0,0,0
G,-5,0,0,0,0
G,-4,0,0,0,0
G,-3,0,0,0,0
G,-2,0,0,768,768
G,-1,0,0,196062,196062
G,0,482376,482376,186846,186846
G,1,9228,9228,186834,186834
G,2,768,768,0,0
G,3,0,0,0,0
G,4,0,0,0,0
G,5,0,0,0,0
G,6,0,0,0,0
G,7,0,0,0,0
G,8,0,0,0,0
H,-8,0,0,0,0
H,-7,0,0,0,0
H,-6,0,0,0,0
H,-5,0,0,0,0
H,-4,0,0,0,0
H,-3,0,0,0,0
H,-2,0,0,768,768
H,-1,0,0,196062,196062
H,0,482376,482376,186846,186846
H,1,9228,9228,186834,186834
H,2,768,768,0,0
H,3,0,0,0,0
H,4,0,0,0,0
H,5,0,0,0,0
H,6,0,0,0,0
H,7,0,0,0,0
H,8,0,0,0,0
I,-8,0,0,0,0
I,-7,0,0,0,0
I,-6,0,0,0,0
I,-5,0,0,0,0
I,-4,0,0,0,0
I,-3,0,0,0,0
I,-2,0,0,768,768
I,-1,0,0,196062,196062
I,0,482376,482376,186846,186846
I,1,9228,9228,186834,186834
I,2,768,768,0,0
I,3,0,0,0,0
I,4,0,0,0,0
I,5,0,0,0,0
I,6,0,0,0,0
I,7,0,0,0,0
I,8,0,0,0,0
J,-8,0,0,0,0
J,-7,0,0,0,0
J,-6,0,0,0,0
J,-5,0,0,0,0
J,-4,0,0,0,0
J,-3,0,0,0,0
J,-2,0,0,768,768
J,-1,0,0,196062,196062
J,0,482376,482376,186846,186846
J,1,9228,9228,186834,186834
J,2,768,768,0,0
J,3,0,0,0,0
J,4,0,0,0,0
J,5,0,0,0,0
J,6,0,0,0,0
J,7,0,0,0,0
J,8,0,0,0,0
