Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-5,128,128,0,0,656,656
-4,704,704,0,0,3168,3168
-3,2176,2176,0,0,9392,9392
-2,5504,5504,0,0,18496,18496
-1,38656,38656,0,0,66752,66752
0,0,0,44272,44272,117200,117200
1,0,0,23128,23128,43624,43624
2,0,0,5496,5496,13000,13000
3,0,0,2748,2748,6644,6644
4,0,0,976,976,2192,2192
5,0,0,180,180,476,476
