Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-2,24,24,0,0,48,48
-1,156,156,0,0,168,168
0,0,0,48,48,168,168
1,0,0,48,48,120,120
2,0,0,48,48,0,0
