Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-6,14,0,0,0,84,0
-5,120,64,0,0,636,370
-4,454,352,0,0,2226,1710
-3,1216,1232,0,0,4916,5290
-2,2106,2070,0,0,6132,6040
-1,11720,11552,0,0,15248,15688
0,0,360,37944,37944,25428,25716
1,0,0,3978,3978,11270,11710
2,0,0,3750,3750,2382,2290
3,0,0,2778,2778,2138,2512
4,0,0,906,906,1320,804
5,0,0,216,216,420,154
6,0,0,0,0,84,0
