Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-1,9225,9225,0,0,17500,17500
0,0,0,0,0,27500,27500
1,0,0,2400,2400,15100,15100
