Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-4,5880,5880,0,0,26208,26208
-3,243488,243488,0,0,982296,982296
-2,3524816,3524816,0,0,13472368,13472368
-1,46853408,46853408,0,0,221821544,221821544
0,0,0,51441600,51441600,415477664,415477664
1,0,0,42268800,42268800,179552744,179552744
2,0,0,4586400,4586400,8885968,8885968
3,0,0,470400,470400,511896,511896
4,0,0,16800,16800,9408,9408
