Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-5,0,0,160,160
A,-4,0,0,1152,1152
A,-3,0,0,3104,3104
A,-2,0,0,4608,4608
A,-1,0,0,6464,6464
A,0,7312,7312,7792,7792
A,1,4776,4776,1688,1688
A,2,2384,2384,2224,2224
A,3,1616,1616,1488,1488
A,4,552,552,600,600
A,5,10,10,150,150
B,-5,0,0,0,0
B,-4,0,0,0,0
B,-3,0,0,0,0
B,-2,0,0,0,0
B,-1,0,0,1536,1536
B,0,3200,3200,2944,2944
B,1,130,130,1406,1406
B,2,0,0,0,0
B,3,0,0,0,0
B,4,0,0,0,0
B,5,0,0,0,0
C,-5,0,0,0,0
C,-4,0,0,0,0
C,-3,0,0,0,0
C,-2,0,0,0,0
C,-1,0,0,1536,1536
C,0,3200,3200,2944,2944
C,1,130,130,1406,1406
C,2,0,0,0,0
C,3,0,0,0,0
C,4,0,0,0,0
C,5,0,0,0,0
D,-5,0,0,0,0
D,-4,0,0,0,0
D,-3,0,0,0,0
D,-2,0,0,0,0
D,-1,0,0,1536,1536
D,0,3200,3200,2944,2944
D,1,130,130,1406,1406
D,2,0,0,0,0
D,3,0,0,0,0
D,4,0,0,0,0
D,5,0,0,0,0
E,-5,0,0,0,0
E,-4,0,0,0,0
E,-3,0,0,0,0
E,-2,0,0,0,0
E,-1,0,0,1536,1536
E,0,3200,3200,2944,2944
E,1,130,130,1406,1406
E,2,0,0,0,0
E,3,0,0,0,0
E,4,0,0,0,0
E,5,0,0,0,0
F,-5,0,0,160,160
F,-4,0,0,1152,1152
F,-3,0,0,3104,3104
F,-2,0,0,4608,4608
F,-1,0,0,6464,6464
F,0,7312,7312,7792,7792
F,1,4776,4776,1688,1688
F,2,2384,2384,2224,2224
F,3,1616,1616,1488,1488
F,4,552,552,600,600
F,5,10,10,150,150
G,-5,0,0,0,0
G,-4,0,0,0,0
G,-3,0,0,0,0
G,-2,0,0,0,0
G,-1,0,0,1536,1536
G,0,3200,3200,2944,2944
G,1,130,130,1406,1406
G,2,0,0,0,0
G,3,0,0,0,0
G,4,0,0,0,0
G,5,0,0,0,0
H,-5,0,0,0,0
H,-4,0,0,0,0
H,-3,0,0,0,0
H,-2,0,0,0,0
H,-1,0,0,1536,1536
H,0,3200,3200,2944,2944
H,1,130,130,1406,1406
H,2,0,0,0,0
H,3,0,0,0,0
H,4,0,0,0,0
H,5,0,0,0,0
I,-5,0,0,0,0
I,-4,0,0,0,0
I,-3,0,0,0,0
I,-2,0,0,0,0
I,-1,0,0,1536,1536
I,0,3200,3200,2944,2944
I,1,130,130,1406,1406
I,2,0,0,0,0
I,3,0,0,0,0
I,4,0,0,0,0
I,5,0,0,0,0
J,-5,0,0,0,0
J,-4,0,0,0,0
J,-3,0,0,0,0
J,-2,0,0,0,0
J,-1,0,0,1536,1536
J,0,3200,3200,2944,2944
J,1,130,130,1406,1406
J,2,0,0,0,0
J,3,0,0,0,0
J,4,0,0,0,0
J,5,0,0,0,0
