Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-8,0,0,216,216
A,-7,0,0,3099,3099
A,-6,0,0,20976,20976
A,-5,0,0,83664,83664
A,-4,0,0,213024,213024
A,-3,0,0,355488,355488
A,-2,0,0,387072,387072
A,-1,0,0,689439,689439
A,0,1474704,1474704,924240,924240
A,1,416016,416016,273423,273423
A,2,228144,228144,158928,158928
A,3,230496,230496,124992,124992
A,4,147000,147000,66024,66024
A,5,61152,61152,22512,22512
A,6,16464,16464,4512,4512
A,7,2688,2688,411,411
A,8,216,216,0,0
B,-8,0,0,0,0
B,-7,0,0,0,0
B,-6,0,0,0,0
B,-5,0,0,0,0
B,-4,0,0,0,0
B,-3,0,0,0,0
B,-2,0,0,0,0
B,-1,0,0,223074,223074
B,0,561876,561876,304176,304176
B,1,10764,10764,212310,212310
B,2,0,0,0,0
B,3,0,0,0,0
B,4,0,0,0,0
B,5,0,0,0,0
B,6,0,0,0,0
B,7,0,0,0,0
B,8,0,0,0,0
C,-8,0,0,0,0
C,-7,0,0,0,0
C,-6,0,0,0,0
C,-5,0,0,0,0
C,-4,0,0,0,0
C,-3,0,0,0,0
C,-2,0,0,0,0
C,-1,0,0,223074,223074
C,0,561876,561876,304176,304176
C,1,10764,10764,212310,212310
C,2,0,0,0,0
C,3,0,0,0,0
C,4,0,0,0,0
C,5,0,0,0,0
C,6,0,0,0,0
C,7,0,0,0,0
C,8,0,0,0,0
D,-8,0,0,0,0
D,-7,0,0,0,0
D,-6,0,0,0,0
D,-5,0,0,0,0
D,-4,0,0,0,0
D,-3,0,0,0,0
D,-2,0,0,0,0
D,-1,0,0,223074,223074
D,0,561876,561876,304176,304176
D,1,10764,10764,212310,212310
D,2,0,0,0,0
D,3,0,0,0,0
D,4,0,0,0,0
D,5,0,0,0,0
D,6,0,0,0,0
D,7,0,0,0,0
D,8,0,0,0,0
E,-8,0,0,0,0
E,-7,0,0,0,0
E,-6,0,0,0,0
E,-5,0,0,0,0
E,-4,0,0,0,0
E,-3,0,0,0,0
E,-2,0,0,0,0
E,-1,0,0,223074,223074
E,0,561876,561876,304176,304176
E,1,10764,10764,212310,212310
E,2,0,0,0,0
E,3,0,0,0,0
E,4,0,0,0,0
E,5,0,0,0,0
E,6,0,0,0,0
E,7,0,0,0,0
E,8,0,0,0,0
F,-8,0,0,216,216
F,-7,0,0,3099,3099
F,-6,0,0,20976,20976
F,-5,0,0,83664,83664
F,-4,0,0,213024,213024
F,-3,0,0,355488,355488
F,-2,0,0,387072,387072
F,-1,0,0,689439,689439
F,0,1474704,1474704,924240,924240
F,1,416016,416016,273423,273423
F,2,228144,228144,158928,158928
F,3,230496,230496,124992,124992
F,4,147000,147000,66024,66024
F,5,61152,61152,22512,22512
F,6,16464,16464,4512,4512
F,7,2688,2688,411,411
F,8,216,216,0,0
G,-8,0,0,0,0
G,-7,0,0,0,0
G,-6,0,0,0,0
G,-5,0,0,0,0
G,-4,0,0,0,0
G,-3,0,0,0,0
G,-2,0,0,0,0
G,-1,0,0,223074,223074
G,0,561876,561876,304176,304176
G,1,10764,10764,212310,212310
G,2,0,0,0,0
G,3,0,0,0,0
G,4,0,0,0,0
G,5,0,0,0,0
G,6,0,0,0,0
G,7,0,0,0,0
G,8,0,0,0,0
H,-8,0,0,0,0
H,-7,0,0,0,0
H,-6,0,0,0,0
H,-5,0,0,0,0
H,-4,0,0,0,0
H,-3,0,0,0,0
H,-2,0,0,0,0
H,-1,0,0,223074,223074
H,0,561876,561876,304176,304176
H,1,10764,10764,212310,212310
H,2,0,0,0,0
H,3,0,0,0,0
H,4,0,0,0,0
H,5,0,0,0,0
H,6,0,0,0,0
H,7,0,0,0,0
H,8,0,0,0,0
I,-8,0,0,0,0
I,-7,0,0,0,0
I,-6,0,0,0,0
I,-5,0,0,0,0
I,-4,0,0,0,0
I,-3,0,0,0,0
I,-2,0,0,0,0
I,-1,0,0,223074,223074
I,0,561876,561876,304176,304176
I,1,10764,10764,212310,212310
I,2,0,0,0,0
I,3,0,0,0,0
I,4,0,0,0,0
I,5,0,0,0,0
I,6,0,0,0,0
I,7,0,0,0,0
I,8,0,0,0,0
J,-8,0,0,0,0
J,-7,0,0,0,0
J,-6,0,0,0,0
J,-5,0,0,0,0
J,-4,0,0,0,0
J,-3,0,0,0,0
J,-2,0,0,0,0
J,-1,0,0,223074,223074
J,0,561876,561876,304176,304176
J,1,10764,10764,212310,212310
J,2,0,0,0,0
J,3,0,0,0,0
J,4,0,0,0,0
J,5,0,0,0,0
J,6,0,0,0,0
J,7,0,0,0,0
J,8,0,0,0,0
