,rank,count
0,0,2
1,1,8
2,2,12
3,3,12
4,4,26
5,5,56
6,6,118
7,7,138
8,8,154
9,9,126
10,10,135
11,11,156
12,12,157
13,13,127
14,14,58
15,15,11
