,rank,count
0,0,5
1,1,50
2,2,225
3,3,601
4,4,1059
5,5,1296
6,6,1135
7,7,744
8,8,431
9,9,325
10,10,479
11,11,661
12,12,729
13,13,831
14,14,854
15,15,1015
16,16,930
17,17,624
18,18,234
19,19,54
20,20,6
