,rank effect,count
0,-18,467
1,-17,6160
2,-16,101960
3,-15,275737
4,-14,919183
5,-13,3314884
6,-12,6828353
7,-11,9183284
8,-10,13461097
9,-9,14368456
10,-8,15558993
11,-7,17795619
12,-6,19870904
13,-5,24731099
14,-4,28317104
15,-3,36368417
16,-2,72623837
17,-1,440688631
18,0,137280202
19,1,620180701
20,2,84146551
21,3,34433704
22,4,26649143
23,5,22643444
24,6,17286827
25,7,13539226
26,8,8828896
27,9,5328188
28,10,3201565
29,11,1427307
30,12,472937
31,13,124362
32,14,40565
33,15,2138
34,16,59
