,rank,count
0,0,2
1,1,8
2,2,12
3,3,12
4,4,22
5,5,52
6,6,102
7,7,150
8,8,149
9,9,107
10,10,83
11,11,83
12,12,88
13,13,105
14,14,123
15,15,111
16,16,65
17,17,20
18,18,2
