,rank,count
0,0,9
1,1,162
2,2,1377
3,3,7353
4,4,27694
5,5,78355
6,6,173376
7,7,308958
8,8,454614
9,9,566712
10,10,617406
11,11,611286
12,12,572832
13,13,519554
14,14,450092
15,15,357408
16,16,248217
17,17,144798
18,18,68553
19,19,25449
20,20,7098
21,21,1395
22,22,172
23,23,10
