,rank,count
0,0,5
1,1,36
2,2,113
3,3,206
4,4,256
5,5,285
6,6,417
7,7,643
8,8,858
9,9,985
10,10,935
11,11,700
12,12,565
13,13,732
14,14,930
15,15,1036
16,16,1031
17,17,879
18,18,584
19,19,250
20,20,65
21,21,9
