,rank,count
0,0,7
1,1,98
2,2,637
3,3,2552
4,4,7059
5,5,14327
6,6,22179
7,7,26982
8,8,26620
9,9,22378
10,10,17628
11,11,14958
12,12,14604
13,13,15212
14,14,15664
15,15,15738
16,16,15141
17,17,13060
18,18,9327
19,19,5170
20,20,2105
21,21,589
22,22,101
23,23,8
