,rank,count
0,0,5
1,1,50
2,2,225
3,3,605
4,4,1096
5,5,1451
6,6,1530
7,7,1440
8,8,1365
9,9,1352
10,10,1277
11,11,1005
12,12,590
13,13,235
14,14,56
15,15,6
