,rank,count
0,0,35
1,1,385
2,2,1715
3,3,4220
4,4,6883
5,5,10027
6,6,18176
7,7,37255
8,8,70457
9,9,115751
10,10,162350
11,11,196484
12,12,214741
13,13,224476
14,14,238180
15,15,270102
16,16,326493
17,17,403633
18,18,494086
19,19,583489
20,20,648127
21,21,661519
22,22,608392
23,23,503252
24,24,393655
25,25,330602
26,26,326151
27,27,351132
28,28,372036
29,29,372969
30,30,357360
31,31,343329
32,32,343713
33,33,342716
34,34,303980
35,35,214327
36,36,108426
37,37,34332
38,38,5044
