,rank effect,count
0,-12,26488
1,-11,898306
2,-10,136295
3,-9,1060613
4,-8,463051
5,-7,4806159
6,-6,1854514
7,-5,7144356
8,-4,2724324
9,-3,6486492
10,-2,3572654
11,-1,91280564
12,0,15689608
13,1,149743894
14,2,6840266
15,3,8910469
16,4,1625977
17,5,2821357
18,6,588598
19,7,1400506
20,8,169977
21,9,295238
22,10,3782
