,rank effect,count
0,-16,131
1,-15,3670
2,-14,30282
3,-13,271070
4,-12,673923
5,-11,841934
6,-10,1292512
7,-9,1173157
8,-8,1332534
9,-7,1425446
10,-6,1694735
11,-5,1979212
12,-4,2366594
13,-3,3044741
14,-2,6679794
15,-1,38190932
16,0,14013823
17,1,52775334
18,2,7787254
19,3,3104114
20,4,2393245
21,5,1897803
22,6,1451638
23,7,1031783
24,8,772385
25,9,382433
26,10,282708
27,11,92941
28,12,12518
29,13,1307
30,14,47
