,rank effect,count
0,-11,52515
1,-10,75006
2,-9,56545
3,-8,141320
4,-7,1649318
5,-6,1537467
6,-5,2426601
7,-4,2367873
8,-3,2463264
9,-2,2088336
10,-1,44727753
11,0,11763622
12,1,74083806
13,2,4866148
14,3,3851231
15,4,1134466
16,5,615226
17,6,110230
18,7,78220
19,8,42105
20,9,9620
