,rank effect,count
0,-19,7221
1,-18,15762
2,-17,21510
3,-16,53027
4,-15,184977
5,-14,476446
6,-13,3174556
7,-12,933799
8,-11,3575450
9,-10,694645
10,-9,1670248
11,-8,351416
12,-7,3111757
13,-6,338231
14,-5,3925966
15,-4,476755
16,-3,2877224
17,-2,2397645
18,-1,57646846
19,0,4370642
20,1,91001883
21,2,3524080
22,3,3394725
23,4,574561
24,5,4434573
25,6,356447
26,7,2762237
27,8,324340
28,9,914523
29,10,487994
30,11,1546437
31,12,150156
32,13,22226
33,14,2841
34,15,8371
35,16,4800
36,17,7251
