,rank effect,count
0,-16,272
1,-15,1381
2,-14,2876
3,-13,27691
4,-12,14898
5,-11,33784
6,-10,169355
7,-9,521221
8,-8,381370
9,-7,734871
10,-6,416786
11,-5,692959
12,-4,794859
13,-3,1291632
14,-2,2137222
15,-1,12903744
16,0,4343454
17,1,18432160
18,2,2397401
19,3,1314011
20,4,865317
21,5,691343
22,6,297620
23,7,274165
24,8,62433
25,9,24380
26,10,6648
27,11,8877
28,12,1288
29,13,721
30,14,61
