,rank,count
0,0,6
1,1,72
2,2,396
3,3,1320
4,4,2970
5,5,4752
6,6,5544
7,7,4752
8,8,2971
9,9,1344
10,10,491
11,11,393
12,12,906
13,13,1637
14,14,2904
15,15,3565
16,16,3291
17,17,2422
18,18,2065
19,19,2772
20,20,3827
21,21,3429
22,22,3248
23,23,1570
24,24,542
25,25,138
26,26,16
27,27,1
