,rank effect,count
0,-11,24
1,-10,1352
2,-9,6830
3,-8,7762
4,-7,10738
5,-6,9152
6,-5,6926
7,-4,4836
8,-3,15424
9,-2,19778
10,-1,133914
11,0,40370
12,1,191598
13,2,24624
14,3,15802
15,4,8974
16,5,7756
17,6,3746
18,7,3018
19,8,588
20,9,4
