,rank,count
0,0,10
1,1,92
2,2,366
3,3,834
4,4,1264
5,5,1530
6,6,2154
7,7,3332
8,8,5280
9,9,7262
10,10,9201
11,11,10312
12,12,11716
13,13,13120
14,14,14170
15,15,14131
16,16,13402
17,17,13068
18,18,14289
19,19,15554
20,20,15602
21,21,13515
22,22,9554
23,23,4891
24,24,1613
25,25,314
26,26,32
