,rank,count
0,0,17
1,1,274
2,2,2073
3,3,9809
4,4,32685
5,5,82096
6,6,163204
7,7,268164
8,8,381395
9,9,494267
10,10,611590
11,11,738152
12,12,858454
13,13,936916
14,14,944916
15,15,885644
16,16,787547
17,17,676068
18,18,557233
19,19,427221
20,20,291317
21,21,168884
22,22,79840
23,23,29528
24,24,8137
25,25,1559
26,26,184
27,27,10
