,rank,count
0,0,9
1,1,162
2,2,1377
3,3,7353
4,4,27703
5,5,78391
6,6,173856
7,7,311163
8,8,463962
9,9,590754
10,10,665826
11,11,695955
12,12,653878
13,13,572471
14,14,439258
15,15,290382
16,16,161421
17,17,73602
18,18,26529
19,19,7242
20,20,1404
21,21,172
22,22,10
