,rank effect,count
0,-11,22358
1,-10,33454
2,-9,28993
3,-8,20033
4,-7,26728
5,-6,2134
6,-5,45765
7,-4,20806
8,-3,53414
9,-2,34651
10,-1,998122
11,0,86781
12,1,1747374
13,2,57292
14,3,60122
15,4,14062
16,5,40639
17,6,12537
18,7,23351
19,8,5659
20,9,8061
