Node,-9,-7,-5,-3,-2,0,1,2,4,6,8
0,4,64,236,194,406,3187,198,391,249,71
1,0,5,39,70,303,4184,199,153,43,4
2,0,3,33,59,312,4200,182,163,43,5
3,0,3,42,68,306,4157,214,164,42,4
4,0,2,54,47,305,4170,225,162,29,6
5,0,5,36,64,293,4194,189,176,40,3
6,0,3,41,59,309,4187,186,170,42,3
7,0,4,42,65,293,4187,215,152,39,3
8,0,7,48,52,298,4191,213,145,41,5
9,0,3,50,63,314,4187,181,156,43,3
