Iteration,0,1,2,3,4,5,6,7,8,9
60,1,1,1,1,1,1,1,1,1,1
61,1,1,1,1,1,1,1,1,1,1
62,1,1,3,4,1,2,2,2,4,4
63,4,3,4,4,2,2,3,4,4,4
64,2,2,2,1,2,2,2,2,2,1
65,3,3,4,3,3,4,3,4,3,2
66,4,3,2,2,3,3,1,2,3,3
67,4,4,3,3,3,4,3,3,2,3
68,2,1,1,2,2,2,2,2,2,2
69,1,1,1,1,1,1,1,1,1,1
70,2,2,1,2,1,1,2,2,1,2
71,2,2,2,1,2,2,2,1,2,1
72,1,1,1,1,1,1,1,1,1,1
73,3,1,3,2,2,1,2,3,2,3
74,1,1,1,1,1,1,1,1,1,1
75,3,4,1,1,4,4,4,1,2,3
76,3,3,3,2,2,3,3,2,3,3
77,4,4,2,4,3,4,4,4,3,3
78,2,3,3,3,3,3,1,3,3,3
79,3,1,2,2,3,4,4,2,3,4
80,1,1,1,1,1,1,1,1,1,1
81,5,2,5,2,6,6,5,6,5,3
82,4,3,3,4,3,2,4,2,3,3
83,1,1,1,1,1,1,1,1,1,1
84,1,1,1,1,1,1,2,2,2,1
85,2,2,2,2,2,2,2,2,2,2
86,2,2,2,2,2,1,2,2,1,2
87,1,3,3,3,1,2,1,2,1,2
88,4,4,4,1,3,3,4,4,3,3
89,1,1,1,1,1,1,1,1,1,1
90,3,3,3,3,3,3,3,3,4,4
91,3,2,3,2,2,3,2,2,2,3
92,2,2,2,2,2,2,1,2,2,2
93,3,4,4,2,3,4,4,4,4,3
94,2,2,2,2,2,2,2,1,2,1
95,3,3,2,3,3,3,1,3,2,1
96,1,1,1,1,1,1,1,1,1,1
97,3,4,3,4,1,2,3,2,1,4
98,4,4,5,3,5,3,5,3,2,4
99,3,3,2,3,3,3,1,2,3,3
100,2,2,2,1,2,1,1,2,1,2
101,2,1,2,2,2,2,2,2,2,2
102,3,2,2,3,3,3,3,2,3,3
103,1,1,1,2,1,2,2,2,2,2
104,1,2,2,2,1,1,1,1,2,2
105,2,2,1,2,2,1,2,1,2,2
106,3,3,1,1,3,3,1,2,1,2
107,3,3,3,2,3,3,3,3,3,3
108,1,3,3,1,3,1,3,1,3,2
109,1,1,1,1,1,1,1,1,1,1
110,1,2,2,1,2,2,2,2,2,2
111,3,3,2,3,2,3,3,2,2,2
112,2,2,1,2,2,2,2,2,2,2
113,2,2,2,2,2,2,1,1,2,2
114,3,4,4,1,2,4,4,2,1,4
115,4,4,3,4,4,3,4,4,5,4
116,3,2,1,3,1,2,3,3,3,2
117,2,2,2,2,2,1,1,2,2,2
118,1,1,1,1,1,1,1,1,1,1
119,1,1,1,1,1,1,1,1,1,1
120,5,2,5,5,3,2,5,1,2,5
121,2,2,2,2,2,2,2,2,2,2
122,3,2,2,3,3,3,1,3,3,3
123,1,1,2,2,2,2,2,2,1,1
124,3,3,4,4,4,4,3,3,3,4
125,2,2,2,1,2,2,1,1,1,1
126,2,3,2,3,3,3,1,3,2,1
127,3,3,3,2,3,1,1,1,2,2
128,2,5,5,6,3,4,4,4,5,6
129,1,1,1,1,1,1,1,1,1,1
130,1,3,3,3,3,3,3,3,2,2
131,1,1,1,1,1,1,1,1,1,1
132,2,2,2,2,2,2,2,2,1,1
133,3,5,5,3,3,5,3,6,5,6
134,2,3,3,1,3,2,1,3,2,3
135,1,1,1,2,1,2,2,2,2,2
136,1,1,1,1,1,1,1,1,1,1
137,1,1,2,2,2,2,1,2,2,2
138,4,3,2,4,2,4,3,4,4,2
139,3,2,3,3,3,3,2,3,3,2
140,1,1,1,1,1,1,1,1,1,1
141,7,2,5,6,5,6,5,6,7,6
142,2,2,2,2,2,2,2,2,2,1
143,1,1,1,1,1,1,1,1,1,1
144,1,2,2,2,1,2,2,2,2,2
145,6,4,4,5,5,5,3,5,3,5
146,2,2,2,1,2,1,2,2,2,2
147,3,4,4,3,4,2,4,4,2,4
148,2,2,2,2,2,2,2,2,2,1
149,1,1,1,1,1,1,1,1,1,1
150,1,2,3,1,3,3,1,3,3,2
151,2,2,2,1,1,2,1,1,1,1
152,2,3,2,4,4,3,2,4,2,3
153,2,2,2,3,2,2,3,2,3,3
154,1,1,2,2,1,2,2,2,2,2
155,3,1,1,4,1,1,4,4,1,2
156,2,2,2,2,2,2,2,2,2,2
157,2,3,3,3,3,3,2,2,2,3
158,1,1,1,1,1,1,1,1,1,1
159,1,1,1,1,1,1,1,1,1,1
160,2,2,2,1,2,2,2,1,1,2
161,3,2,3,3,3,3,1,3,2,2
162,1,2,3,3,1,1,1,3,2,3
163,3,1,3,1,3,3,1,1,3,1
164,3,2,3,3,3,3,3,2,3,2
165,2,4,4,3,4,3,3,4,4,2
166,2,2,2,3,2,2,3,3,2,3
167,1,2,3,2,4,4,3,3,1,4
168,1,1,1,1,1,1,1,1,1,1
169,2,2,2,2,1,2,2,2,2,2
170,1,1,1,1,1,1,1,1,1,1
171,2,1,2,1,2,2,2,2,1,2
172,3,2,3,1,1,3,2,1,1,3
173,3,3,3,1,1,3,1,1,3,3
174,2,2,2,2,1,1,1,1,2,2
175,3,3,3,3,2,3,3,3,3,3
176,1,1,1,1,1,1,1,1,1,1
177,2,2,2,2,2,2,2,2,1,2
178,3,3,3,2,3,3,2,3,3,2
179,5,3,4,4,3,4,3,4,4,3
180,1,1,1,1,1,1,1,1,1,1
181,2,2,3,3,2,1,3,3,3,2
182,2,2,3,2,1,1,3,3,2,3
183,1,2,1,2,1,2,2,1,2,2
184,2,1,1,2,2,2,1,2,1,1
185,2,2,2,2,1,2,1,2,2,2
186,5,3,3,2,3,5,5,3,5,4
187,1,3,1,3,2,1,3,1,2,1
188,3,3,3,3,3,2,3,2,3,3
189,2,2,2,1,1,1,2,2,1,2
190,3,3,2,3,2,3,3,3,3,3
191,2,1,1,2,2,2,2,2,2,2
192,3,5,3,4,5,2,5,5,4,5
193,3,3,3,2,3,1,3,2,2,3
194,2,4,3,4,3,2,2,4,2,2
195,1,1,1,1,1,1,1,1,1,1
196,1,1,1,1,1,1,1,1,1,1
197,4,4,4,3,4,2,3,4,3,3
198,1,1,1,1,1,1,1,1,1,1
199,4,4,5,4,5,5,5,2,3,3
200,3,3,3,3,1,1,2,1,2,3
201,2,3,1,1,3,3,2,3,3,1
202,4,1,4,2,1,3,4,2,4,4
203,3,3,2,3,3,3,1,1,3,3
204,3,3,2,3,3,1,2,1,3,2
205,3,2,3,2,3,3,3,2,3,3
206,2,3,3,2,3,3,3,2,3,3
207,1,1,3,2,3,1,3,1,3,3
208,3,3,2,2,4,3,2,3,2,3
209,1,1,1,1,1,1,1,1,1,1
210,2,2,2,2,2,2,2,2,2,2
211,1,3,2,2,1,3,3,1,3,3
212,2,2,2,2,2,2,2,2,2,2
213,1,2,1,1,2,2,2,1,2,2
214,2,3,3,3,1,3,3,3,2,3
215,4,4,4,3,4,2,2,3,3,4
216,1,1,1,1,1,1,1,1,1,1
217,4,2,2,3,1,2,3,3,4,4
218,1,1,1,1,1,1,1,1,1,1
219,1,2,2,1,2,1,2,2,2,2
220,1,1,1,1,1,1,1,1,1,1
221,1,1,2,2,1,1,1,2,1,1
222,4,3,3,4,4,4,3,2,4,3
223,2,2,1,2,2,2,2,2,2,2
224,3,3,2,1,3,3,1,3,1,1
225,1,1,1,1,1,1,1,1,1,1
226,2,2,1,1,1,1,1,2,1,2
227,1,1,1,1,1,1,1,1,1,1
228,4,2,2,1,3,4,1,1,2,3
229,2,2,2,2,2,2,2,2,2,2
230,2,4,4,3,4,4,4,3,4,1
231,1,1,1,1,1,1,1,1,1,1
232,1,2,2,2,1,2,1,1,1,1
233,1,1,1,1,1,1,1,1,1,1
234,3,1,1,2,3,2,1,3,3,3
235,2,2,2,2,2,2,2,2,2,1
236,2,1,1,2,1,1,2,2,1,1
237,5,5,4,4,5,3,4,5,5,5
238,3,4,4,4,4,4,3,2,3,4
239,3,3,2,3,1,3,3,3,2,2
240,1,1,1,1,1,1,1,1,1,1
241,2,2,2,2,2,1,2,1,1,2
242,2,1,2,2,1,2,2,2,2,1
243,2,3,3,3,3,3,3,3,3,3
244,1,2,2,2,2,1,1,2,2,2
245,2,1,3,1,4,2,1,2,4,2
246,1,1,1,1,1,1,1,1,1,1
247,2,1,2,1,2,1,2,2,2,2
248,1,3,3,3,2,3,1,2,2,2
249,3,3,3,3,3,2,3,3,2,3
250,1,2,2,2,1,1,2,1,1,2
251,3,3,3,3,2,1,3,2,2,2
252,1,1,2,2,2,2,2,1,2,1
253,2,2,1,2,1,2,2,1,2,2
254,2,2,2,2,1,2,2,2,2,2
255,2,2,2,2,2,2,2,2,2,2
256,1,2,2,2,1,1,2,2,1,2
257,2,1,1,1,1,1,1,2,2,2
258,4,2,3,4,3,3,3,4,4,2
259,3,2,5,3,3,5,4,2,5,5
260,1,3,3,3,1,3,1,1,3,3
261,1,1,1,1,1,1,1,1,1,1
262,2,2,2,2,2,2,2,2,2,2
263,1,2,2,2,2,2,2,2,2,1
264,1,1,1,1,1,1,1,1,1,1
265,1,1,1,1,1,1,1,1,1,1
266,1,1,1,1,1,1,1,1,1,1
267,2,2,1,2,2,2,1,2,2,2
268,2,2,1,1,1,2,2,1,2,2
269,2,2,2,2,2,2,2,2,2,2
270,2,2,2,2,2,2,2,2,2,2
271,2,4,1,4,4,2,4,4,2,3
272,2,2,1,2,1,2,1,2,2,2
273,4,4,4,2,2,4,4,3,3,3
274,2,3,3,3,3,3,2,3,2,3
275,4,3,5,4,4,5,3,5,5,3
276,1,2,1,2,2,2,1,1,1,1
277,2,3,3,1,2,3,3,3,1,1
278,2,2,2,2,2,2,2,2,2,2
279,1,2,2,1,2,2,2,1,1,2
280,1,2,2,2,2,1,2,1,1,2
281,4,4,4,4,4,3,2,3,2,4
282,2,2,1,1,2,2,1,2,2,2
283,3,3,3,1,2,3,3,2,2,3
284,3,3,4,4,5,5,5,4,5,3
285,2,2,2,2,1,2,2,1,1,2
286,1,1,2,2,3,3,3,2,3,3
287,1,2,2,2,1,2,2,2,2,1
288,4,3,4,3,2,2,4,2,2,2
289,2,2,1,3,3,3,3,2,3,3
290,7,4,4,5,3,6,4,2,5,7
291,2,2,2,2,2,1,2,1,2,1
292,2,2,2,2,2,2,1,2,2,2
293,1,1,1,1,2,2,2,1,1,2
294,2,2,1,2,2,2,2,2,2,2
295,1,1,1,1,1,1,1,1,1,1
296,1,1,1,1,1,1,1,1,1,1
297,1,1,1,1,1,1,1,1,1,1
298,3,4,4,3,3,3,2,3,3,3
299,1,2,2,2,1,2,1,1,2,2
300,1,2,1,3,4,3,3,4,2,4
301,1,1,3,1,3,3,1,1,2,3
302,2,2,1,2,1,2,2,2,2,1
303,5,5,4,4,5,4,5,5,3,5
304,2,5,5,5,3,3,3,3,4,3
305,1,1,1,1,1,1,1,1,1,1
306,1,2,2,2,2,1,2,2,2,2
307,1,1,1,1,1,1,1,1,1,1
308,4,2,5,4,4,3,3,4,3,3
309,2,1,2,2,2,2,1,2,1,2
310,4,2,4,4,4,4,3,2,2,3
311,1,1,1,1,1,1,1,1,1,1
312,4,4,4,4,4,3,3,4,4,3
313,1,3,1,2,2,3,2,3,1,2
314,3,4,3,4,3,3,3,3,2,4
315,1,3,2,3,3,3,1,1,1,3
316,2,3,3,2,2,3,3,3,3,2
317,1,1,1,1,1,1,1,1,1,1
318,2,1,2,2,2,2,1,2,2,1
319,1,2,2,1,2,2,2,2,2,2
320,1,1,1,1,1,1,1,1,1,1
321,1,1,1,1,1,1,1,1,1,1
322,3,3,3,3,3,3,3,2,2,2
323,2,1,1,1,3,2,2,3,1,1
324,5,5,4,5,2,4,2,4,5,4
325,2,2,2,2,2,2,2,2,2,1
326,2,2,2,2,2,2,2,2,2,2
327,1,2,2,2,2,1,1,2,2,2
328,1,2,2,2,1,1,1,1,2,1
329,1,1,1,1,1,1,1,1,1,1
330,1,2,2,1,2,2,2,2,1,1
331,3,3,1,3,3,3,1,3,2,2
332,1,1,1,1,1,1,1,1,1,1
333,1,1,1,1,1,1,1,1,1,1
334,2,2,2,2,1,2,2,1,2,2
335,3,4,2,2,4,2,4,4,2,2
336,4,4,3,2,3,2,3,2,4,4
337,1,1,2,3,2,2,3,1,1,2
338,1,1,1,1,1,1,1,1,1,1
339,4,4,3,2,3,2,4,4,4,4
340,1,2,3,2,2,1,3,3,2,3
341,2,2,2,2,2,2,2,2,2,2
342,3,3,2,3,3,3,2,3,3,3
343,2,2,2,2,2,2,2,2,2,2
344,2,1,2,2,2,2,1,2,1,2
345,5,2,3,4,5,4,6,3,4,6
346,3,2,2,2,3,3,3,3,1,2
347,3,4,3,4,4,3,4,4,4,3
348,4,5,3,5,3,3,5,5,5,3
349,1,1,1,1,1,1,1,1,1,1
350,3,1,2,2,3,2,1,1,3,2
351,2,2,2,2,1,2,2,1,2,2
352,2,3,2,1,3,1,1,1,3,3
353,2,2,2,2,2,2,2,2,2,2
354,2,2,2,2,1,2,1,1,1,2
355,1,1,1,1,1,1,1,1,1,1
356,1,1,1,1,1,1,1,1,1,1
357,4,6,5,5,6,5,6,3,4,6
358,1,1,1,1,1,1,1,1,1,1
359,2,2,3,3,3,3,3,3,2,2
360,1,2,2,2,2,2,1,2,2,2
361,1,1,1,1,1,1,1,1,1,1
362,2,2,2,2,2,2,2,2,2,2
363,2,2,2,1,1,2,2,2,2,2
364,1,1,3,3,3,3,3,3,3,3
365,3,3,2,3,3,3,3,3,3,2
366,2,1,2,2,2,2,1,2,2,2
367,1,1,1,1,1,1,1,1,1,1
368,4,4,2,2,2,4,3,4,2,4
369,4,2,5,5,6,6,4,5,5,4
370,3,3,3,3,2,3,2,1,2,3
371,6,4,5,4,5,6,5,3,6,4
372,1,1,1,1,1,1,1,1,1,1
373,1,1,1,1,1,1,1,1,1,1
374,2,1,2,2,2,2,2,1,2,2
375,5,5,2,5,2,5,4,3,5,2
376,2,2,2,1,1,2,2,2,1,2
377,5,3,5,5,5,4,4,3,4,5
378,3,3,1,1,1,2,3,3,1,3
379,2,3,3,3,2,1,3,2,1,2
380,1,1,1,1,1,1,1,1,1,1
381,3,3,2,4,4,4,4,3,3,4
382,3,2,3,3,2,2,2,2,2,2
383,1,3,3,3,2,3,2,2,3,3
384,1,1,1,1,1,1,1,1,1,1
385,1,1,1,1,1,1,1,1,1,1
386,3,3,3,3,3,3,3,3,3,2
387,1,1,1,1,1,1,1,1,1,1
388,3,3,3,3,3,3,3,3,3,3
389,2,2,2,2,2,2,2,2,2,2
390,1,1,1,1,1,1,1,1,1,1
391,1,1,1,1,1,1,1,1,1,1
392,2,2,4,3,4,4,3,1,4,1
393,1,1,1,1,1,1,1,1,1,1
394,3,3,2,3,3,2,3,3,3,3
395,3,3,3,3,2,3,3,3,3,2
396,1,1,1,1,1,1,1,1,1,1
397,1,3,1,1,1,2,2,3,3,3
398,4,4,5,5,5,3,5,3,4,3
399,3,1,3,3,1,3,2,1,1,2
400,3,3,3,3,3,3,3,3,3,3
401,1,1,1,1,1,1,1,1,1,1
402,2,2,1,2,2,2,2,2,1,2
403,2,1,2,2,1,2,1,2,2,2
404,1,1,1,1,2,2,2,2,2,1
405,4,3,3,4,3,4,3,2,4,4
406,2,2,2,1,2,2,2,1,2,2
407,1,1,1,1,1,1,1,1,1,1
408,1,1,1,2,2,1,2,1,2,2
409,3,4,4,3,4,3,3,4,4,2
410,1,1,1,1,1,1,1,1,1,1
411,1,1,1,1,1,1,1,1,1,1
412,1,1,1,1,1,1,1,1,1,1
413,1,1,1,1,1,1,1,1,1,1
414,6,6,5,4,6,4,5,6,4,5
415,2,2,2,2,2,2,1,2,1,1
416,2,2,1,1,2,1,2,1,1,1
417,3,4,4,3,4,3,3,4,4,3
418,2,3,3,2,3,3,3,3,3,3
419,1,1,1,1,1,1,1,1,1,1
420,2,2,2,2,3,3,3,3,2,2
421,3,3,3,3,3,3,2,3,3,3
422,5,5,5,5,4,4,5,2,5,5
423,2,2,2,1,2,1,1,1,2,2
424,2,2,1,2,1,2,2,2,2,2
425,2,2,1,1,2,2,2,2,1,1
426,2,2,2,2,2,2,2,2,2,1
427,1,3,2,3,2,3,2,2,3,3
428,3,2,2,2,2,1,2,1,1,3
429,3,3,4,3,3,4,3,3,2,3
430,5,4,3,2,3,4,4,5,4,5
431,3,3,3,2,1,3,3,1,1,1
432,2,4,3,2,4,3,4,4,3,3
433,1,1,1,1,1,1,1,1,1,1
434,1,1,1,1,1,1,1,1,1,1
435,3,3,4,4,4,4,4,4,5,3
436,2,2,1,2,1,1,1,1,2,2
437,2,2,2,2,1,2,1,2,2,2
438,2,2,2,2,1,2,1,2,2,1
439,1,1,1,1,1,1,1,1,1,1
440,2,2,2,2,1,2,2,2,1,1
441,4,4,4,5,5,3,4,5,3,4
442,1,1,1,1,1,1,1,1,1,1
443,1,2,2,2,1,2,1,1,2,1
444,2,2,2,2,2,2,2,2,2,2
445,2,2,2,2,1,2,2,2,2,1
446,4,3,4,1,4,4,2,4,4,1
447,3,5,5,4,4,3,3,5,4,4
448,2,2,1,1,2,1,1,1,1,1
449,1,1,1,1,1,1,1,1,1,1
450,2,3,3,2,2,3,3,3,3,3
451,4,2,2,4,2,4,4,4,3,2
452,2,2,2,2,2,2,2,1,2,2
453,2,3,2,1,1,2,2,3,3,1
454,1,3,2,3,3,2,3,1,3,1
455,1,1,1,1,1,1,1,1,1,1
456,3,2,2,3,3,2,3,3,2,2
457,6,5,6,5,6,4,6,6,6,6
458,1,1,4,3,4,3,1,3,4,3
459,1,1,1,1,1,1,1,1,1,1
460,2,2,1,2,2,2,1,1,1,1
461,5,4,5,3,5,6,5,5,4,5
462,2,1,2,2,2,2,1,2,1,2
463,2,2,1,2,2,2,1,1,1,2
464,1,1,1,1,1,1,1,1,1,1
465,5,4,4,5,4,4,6,3,4,5
466,3,3,3,3,1,2,3,3,3,3
467,1,1,1,1,1,1,1,1,1,1
468,2,2,1,2,2,1,1,2,1,1
469,3,1,3,1,3,1,2,2,3,3
470,2,6,6,5,2,4,5,4,6,4
471,4,1,3,4,2,4,4,3,4,3
472,2,2,2,2,2,2,2,2,2,2
473,1,1,1,1,1,1,1,1,1,1
474,4,3,3,3,3,4,3,4,3,4
475,8,8,8,4,3,7,8,8,5,6
476,2,1,2,2,2,2,2,2,2,1
477,2,3,3,4,3,4,2,2,4,4
478,3,2,2,3,1,3,3,3,3,3
479,3,4,3,4,3,4,4,4,2,4
480,1,1,1,1,1,1,1,1,1,1
481,5,5,5,3,4,4,4,3,5,5
482,1,1,1,1,1,1,1,1,1,1
483,3,2,3,3,3,3,3,3,3,1
484,1,2,1,3,3,3,3,1,1,2
485,2,1,2,2,2,2,2,1,1,2
486,3,2,2,2,2,3,1,3,2,2
487,1,1,1,1,1,1,1,1,1,1
488,3,3,1,3,2,3,2,3,3,3
489,1,1,1,1,1,1,1,1,1,1
490,1,1,1,1,1,1,1,1,1,1
491,1,1,1,1,1,1,1,1,1,1
492,1,1,1,1,1,1,1,1,1,1
493,1,1,1,1,1,1,1,1,1,1
494,2,3,2,3,3,3,3,3,3,3
495,4,1,4,4,2,4,4,4,4,4
496,1,1,1,1,1,1,1,1,1,1
497,3,5,3,3,3,3,4,4,3,4
498,5,6,3,6,4,3,4,6,3,2
499,1,1,1,1,1,1,1,1,1,1
500,1,1,1,1,1,1,1,1,1,1
501,1,2,2,1,2,2,2,2,1,2
502,4,4,3,4,3,6,5,2,3,5
503,2,3,3,3,2,2,2,3,2,2
504,5,4,4,5,5,4,3,5,4,5
505,3,3,3,4,3,4,3,4,3,3
506,1,1,1,2,2,2,2,2,2,2
507,2,2,2,1,2,1,1,1,2,2
508,4,6,5,2,6,6,2,2,6,2
509,2,1,2,2,2,2,2,1,2,2
510,3,2,3,2,3,3,3,1,2,2
511,3,2,3,3,2,3,4,2,4,4
512,2,2,2,1,1,2,1,2,1,2
513,1,1,1,1,1,1,1,1,1,1
514,1,2,2,2,1,2,1,1,1,1
515,1,1,1,1,1,1,1,1,1,1
516,1,1,1,1,1,1,1,1,1,1
517,2,2,2,1,2,2,2,2,2,1
518,4,4,1,3,1,3,3,4,4,2
519,2,2,2,2,2,2,2,2,2,2
520,2,1,1,2,2,2,1,2,2,1
521,2,2,3,1,3,2,2,3,3,1
522,3,3,3,3,3,3,2,3,3,2
523,1,1,1,1,1,1,1,1,1,1
524,1,2,4,2,1,3,4,2,2,1
525,1,1,1,1,1,1,1,1,1,1
526,2,2,2,1,1,1,2,2,2,1
527,1,3,3,3,3,3,3,2,2,3
528,1,1,4,4,4,1,4,1,4,3
529,1,1,2,1,1,2,1,2,2,1
530,2,2,1,1,2,2,2,2,2,2
531,3,3,1,1,3,3,3,2,3,2
532,2,3,3,1,3,3,3,3,2,2
533,2,2,2,2,2,1,2,2,2,2
534,2,1,2,2,2,2,2,2,2,2
535,3,3,2,2,3,3,3,3,2,3
536,1,1,1,1,1,1,1,1,1,1
537,2,1,1,2,2,2,1,1,2,1
538,3,2,3,3,2,3,3,3,2,3
539,1,1,1,1,1,1,1,1,1,1
540,8,7,5,5,7,5,7,7,7,6
541,2,5,3,6,5,5,2,5,5,6
542,2,3,4,4,5,3,6,4,4,5
543,1,1,1,1,1,1,1,1,1,1
544,2,2,2,2,2,2,1,2,2,2
545,2,2,2,2,2,2,2,2,2,2
546,3,3,3,2,2,3,3,3,3,3
547,1,2,2,1,2,1,2,2,2,2
548,1,1,1,1,1,1,1,1,1,1
549,1,2,2,2,1,2,2,2,2,2
550,3,2,3,2,3,3,3,1,2,3
551,1,1,1,1,1,1,1,1,1,1
552,3,1,1,3,1,2,3,1,3,1
553,2,1,1,1,2,2,2,2,1,2
554,1,1,2,1,2,1,2,2,1,1
555,1,1,1,1,1,1,1,1,1,1
556,4,4,4,3,4,3,2,4,4,4
557,2,2,2,2,2,2,2,2,2,2
558,2,2,1,2,1,1,1,2,2,2
559,1,2,2,1,2,1,2,1,2,2
560,4,4,2,2,2,3,2,3,4,4
561,2,2,2,2,2,2,2,2,2,2
562,1,2,2,1,2,1,2,2,1,2
563,3,3,1,2,2,3,3,3,3,2
564,2,3,1,3,3,1,1,2,1,3
565,1,1,1,1,1,1,1,1,1,1
566,1,1,1,1,1,1,1,1,1,1
567,2,2,1,2,2,2,1,2,1,2
568,3,2,3,2,3,2,2,3,3,3
569,4,2,1,3,2,3,4,3,3,1
570,1,1,1,1,1,1,1,1,1,1
571,4,4,3,3,3,3,4,4,2,3
572,2,3,2,4,2,3,2,3,4,2
573,1,1,1,1,1,1,1,1,1,1
574,2,2,1,2,2,2,1,2,2,2
575,2,7,3,5,5,3,5,6,3,5
576,1,3,2,2,1,2,2,2,3,3
577,1,1,1,2,2,2,2,2,1,1
578,3,2,2,1,3,2,1,2,3,3
579,4,3,2,3,4,4,3,4,4,4
580,1,1,1,1,1,1,1,1,1,1
581,3,3,4,1,4,4,1,2,3,1
582,3,2,3,3,2,3,3,2,2,3
583,2,2,2,2,1,2,2,2,2,2
584,2,3,1,3,1,3,3,3,2,1
585,4,2,4,2,3,3,4,5,3,3
586,1,1,1,1,1,1,1,1,1,1
587,1,1,1,1,1,1,1,1,1,1
588,3,2,4,4,3,3,4,4,4,3
589,3,1,1,3,4,4,4,4,3,1
590,2,2,2,2,2,2,2,2,2,2
591,3,3,2,3,3,2,3,2,3,2
592,2,4,3,4,3,3,3,4,4,3
593,2,3,3,3,2,3,2,2,3,3
594,2,1,1,3,1,2,3,3,1,1
595,1,2,1,2,1,1,1,1,1,2
596,1,1,1,1,1,1,1,1,1,1
597,3,2,3,1,1,2,1,2,1,3
598,1,1,1,1,1,1,1,1,1,1
599,3,1,1,3,1,1,3,3,3,1
600,2,2,2,2,1,2,2,1,1,2
601,1,1,1,1,1,1,1,1,1,1
602,2,2,2,2,3,3,3,3,3,3
603,3,3,3,1,3,3,1,1,3,3
604,1,1,1,1,1,1,1,1,1,1
605,1,1,1,1,1,1,1,1,1,1
606,1,2,2,2,2,1,2,1,2,1
607,2,2,2,2,2,2,2,2,2,2
608,4,4,4,1,2,4,4,4,4,1
609,5,4,3,3,3,4,5,5,5,4
610,4,5,4,4,4,4,4,3,4,4
611,1,1,1,1,1,1,1,1,1,1
612,2,2,2,2,2,2,2,2,2,2
613,2,2,1,1,1,2,2,2,2,2
614,1,1,1,2,2,1,2,1,1,2
615,3,1,3,3,1,3,2,1,2,3
616,1,1,1,1,1,1,1,1,1,1
617,2,2,2,2,2,2,1,2,2,1
618,3,2,2,3,3,2,2,3,2,2
619,2,2,4,4,3,4,4,3,4,3
620,1,1,1,1,1,1,1,1,1,1
621,2,1,2,2,1,2,2,2,2,2
622,2,1,1,2,2,1,2,2,1,2
623,1,1,1,1,1,1,1,1,1,1
624,1,1,1,1,1,1,1,1,1,1
625,2,2,2,2,1,1,2,2,2,1
626,3,4,6,5,4,3,3,2,5,4
627,2,2,2,1,2,1,1,2,2,2
628,3,2,2,3,2,3,3,3,3,3
629,1,1,1,1,1,1,1,1,1,1
630,2,2,1,1,2,2,2,2,1,1
631,2,1,2,1,3,3,3,3,3,2
632,2,2,1,1,2,1,2,2,2,1
633,3,3,5,4,6,5,6,2,4,4
634,1,1,1,1,1,1,1,1,1,1
