Node,0,2,5,8,11,14,16,19,22,25,28
0,51562,748657,177570,19548,2345,233,73,12,0,0
1,51500,748968,177194,19556,2460,237,72,10,3,0
2,51517,749976,176247,19570,2333,262,78,16,1,0
3,51586,748870,177256,19603,2329,265,79,11,1,0
4,51512,749027,177222,19494,2416,243,82,3,1,0
5,51504,749419,176785,19480,2430,278,88,11,4,1
6,51343,748822,177337,19701,2417,290,79,11,0,0
7,51453,749129,177164,19478,2405,276,80,12,3,0
8,51912,749083,176697,19448,2499,266,85,10,0,0
9,51695,748934,177127,19494,2431,251,55,12,1,0
10,51622,749339,176665,19707,2397,188,64,15,2,1
11,51494,749604,176843,19351,2356,287,59,6,0,0
12,51396,748890,177399,19469,2488,271,75,10,1,1
13,51677,748489,177370,19672,2450,256,81,3,2,0
14,51530,748675,177546,19569,2340,237,94,8,1,0
15,51302,749317,176754,19867,2407,260,76,14,3,0
16,51443,748887,177391,19527,2378,285,79,5,3,2
17,51461,748793,177692,19332,2396,243,69,13,1,0
18,51641,748995,177284,19409,2319,273,69,9,1,0
19,51460,748871,177408,19453,2448,271,78,10,1,0
20,51360,749276,177224,19419,2349,267,92,13,0,0
21,51590,749023,177265,19440,2370,230,72,9,1,0
22,51759,748951,176988,19609,2350,259,73,11,0,0
23,51399,748598,177518,19702,2426,270,81,6,0,0
24,51542,749354,176911,19457,2376,263,83,13,0,1
25,51594,749114,177039,19466,2419,279,80,9,0,0
26,51611,748857,177175,19614,2392,273,69,7,2,0
27,51438,749335,176985,19474,2444,244,69,11,0,0
28,51518,749092,177148,19527,2384,245,75,11,0,0
