Iteration,0,1,2,3,4,5,6,7,8,9
140,3,2,3,3,1,3,3,3,3,2
141,2,3,3,3,1,3,2,2,3,2
142,1,1,1,1,1,1,1,1,1,1
143,3,3,4,4,3,3,2,4,1,4
144,3,4,2,4,1,4,1,4,4,2
145,2,2,2,2,2,2,2,1,2,2
146,3,4,5,6,4,4,6,5,6,6
147,3,6,5,5,6,5,4,5,4,2
148,1,1,1,1,1,1,1,1,1,1
149,1,1,1,1,1,1,1,1,1,1
150,2,1,2,2,2,1,2,2,2,2
151,4,4,3,5,2,3,3,3,5,4
152,3,1,3,3,2,3,2,2,2,2
153,1,3,3,1,2,2,3,2,2,1
154,1,1,1,1,1,1,1,1,1,1
155,3,4,3,4,4,3,3,3,3,4
156,1,1,1,1,1,1,1,1,1,1
157,3,3,3,3,3,1,2,3,3,1
158,1,1,1,1,1,1,1,1,1,1
159,2,2,1,2,2,2,1,2,1,2
160,5,5,5,4,5,5,5,4,5,2
161,2,2,2,2,2,2,1,2,2,2
162,4,3,4,4,2,4,4,1,4,3
163,2,2,2,2,2,2,1,2,2,2
164,2,1,2,3,3,3,3,3,2,3
165,1,1,1,2,2,2,2,2,2,1
166,2,3,3,3,2,3,2,3,3,3
167,3,3,2,2,3,3,3,3,3,3
168,2,4,4,2,3,4,4,4,3,2
169,2,2,1,1,2,1,2,2,2,1
170,1,2,2,2,1,1,1,2,1,2
171,1,1,1,1,1,1,1,1,1,1
172,3,2,3,3,3,3,3,1,3,1
173,1,1,1,1,1,1,1,1,1,1
174,2,2,1,1,1,2,2,2,1,2
175,1,1,1,1,1,1,1,1,1,1
176,3,3,2,3,3,2,2,3,3,3
177,2,3,3,2,3,3,3,3,2,3
178,3,4,2,4,2,4,2,5,4,5
179,2,1,2,2,2,2,1,2,1,2
180,1,1,1,1,1,1,1,1,1,1
181,1,1,1,1,1,1,1,1,1,1
182,1,1,1,1,1,1,1,1,1,1
183,1,1,1,1,1,1,1,1,1,1
184,1,2,2,4,3,4,2,2,2,4
185,1,1,1,1,1,1,1,1,1,1
186,1,1,1,1,1,1,1,1,1,1
187,3,3,4,3,3,3,3,3,4,4
188,1,1,1,1,2,2,2,1,2,2
189,1,1,1,1,1,1,1,1,1,1
190,2,2,2,2,2,2,1,1,2,1
191,4,2,3,3,5,3,2,2,5,2
192,2,1,2,1,2,1,1,2,2,2
193,4,2,2,5,4,4,5,3,5,4
194,3,3,2,3,3,2,2,3,2,3
195,4,4,5,5,4,2,2,3,4,5
196,3,1,3,3,2,3,2,2,2,1
197,1,1,1,1,1,1,1,1,1,1
198,2,1,1,2,2,1,2,2,2,1
199,1,1,1,1,1,1,1,1,1,1
200,3,4,5,3,3,5,2,5,4,3
201,1,1,1,1,1,1,1,1,1,1
202,2,1,1,2,2,1,2,2,2,1
203,3,2,3,3,3,2,2,2,3,3
204,2,2,3,3,3,3,3,2,3,3
205,1,1,1,1,1,1,1,1,1,1
206,3,3,1,2,3,1,2,1,3,2
207,3,3,1,3,3,3,3,3,3,2
208,3,1,1,3,3,1,1,3,1,3
209,2,3,2,2,2,3,3,3,3,3
210,1,2,2,2,2,2,2,1,2,2
211,3,2,2,3,2,3,3,3,1,1
212,2,1,2,2,1,2,2,2,2,2
213,1,1,1,1,1,1,1,1,1,1
214,1,1,2,1,2,2,1,2,2,2
215,2,3,3,3,2,2,3,3,2,2
216,3,2,2,2,4,4,3,4,4,4
217,3,2,3,3,1,3,3,2,3,1
218,3,4,2,4,2,3,4,4,4,4
219,1,1,1,1,1,1,1,1,1,1
220,2,2,1,2,2,2,2,2,1,1
221,2,3,3,1,2,3,2,1,1,3
222,1,1,1,1,1,1,1,1,1,1
223,1,1,1,1,1,1,1,1,1,1
224,2,1,1,2,1,2,1,1,2,1
225,5,3,5,2,3,5,4,5,5,5
226,1,2,1,1,2,2,2,2,2,2
227,2,2,2,1,2,2,2,2,2,2
228,1,1,2,2,2,2,1,1,2,1
229,2,2,2,1,2,2,2,2,2,2
230,2,2,1,2,2,2,2,2,2,2
231,3,3,2,3,3,3,2,3,2,3
232,1,1,1,1,1,1,1,1,1,1
233,1,1,1,1,1,1,1,1,1,1
234,2,2,2,2,2,2,2,2,2,1
235,1,3,3,3,3,2,3,3,3,3
236,1,1,3,2,3,2,2,1,3,1
237,3,4,5,3,4,4,5,4,4,5
238,1,2,3,1,2,3,3,3,2,1
239,2,2,2,2,2,2,2,2,2,2
240,1,1,1,1,1,1,1,1,1,1
241,1,1,1,1,1,1,1,1,1,1
242,3,2,1,1,3,1,3,3,2,3
243,3,3,1,3,1,3,3,1,3,3
244,3,3,2,1,3,1,1,1,1,3
245,1,1,1,1,1,1,1,1,1,1
246,1,1,1,1,1,1,1,1,1,1
247,2,2,1,1,2,2,2,1,2,1
248,1,1,1,1,1,1,1,1,1,1
249,6,3,3,3,4,3,2,3,3,6
250,2,2,2,2,1,1,1,1,2,2
251,3,2,3,3,2,2,2,2,2,3
252,2,2,1,1,1,1,3,3,2,3
253,2,2,1,2,1,1,2,2,2,2
254,2,2,2,2,2,2,2,2,1,2
255,3,1,3,1,3,1,3,3,1,3
256,2,3,3,1,1,3,1,3,3,3
257,2,2,2,2,2,2,2,2,2,2
258,5,4,5,6,5,3,4,3,2,6
259,3,3,2,4,3,4,4,5,4,2
260,1,1,1,2,1,2,1,2,2,2
261,1,1,1,1,1,1,1,1,1,1
262,2,3,3,2,2,2,1,3,2,3
263,1,2,1,2,2,1,2,2,2,2
264,2,2,1,2,2,2,2,2,2,2
265,2,2,2,2,1,1,1,2,2,2
266,3,2,3,1,3,3,1,2,2,3
267,1,1,1,1,1,1,1,1,1,1
268,3,3,4,3,3,4,3,2,4,3
269,4,3,3,2,4,3,4,2,2,3
270,1,1,1,1,1,1,1,1,1,1
271,2,2,1,2,2,1,2,1,2,2
272,2,3,4,3,3,4,4,4,4,2
273,1,1,4,3,3,4,1,2,4,4
274,3,3,3,2,2,3,3,3,3,3
275,1,1,1,1,1,1,1,1,1,1
276,1,3,3,1,1,3,3,2,3,2
277,2,2,2,2,2,2,2,2,2,2
278,2,2,2,2,1,1,1,1,1,2
279,3,1,2,2,3,2,3,3,3,3
280,2,1,2,1,1,2,1,1,1,1
281,4,4,4,2,3,4,4,3,2,3
282,1,1,1,1,1,1,1,1,1,1
283,1,1,1,1,1,1,1,1,1,1
284,4,6,6,4,4,6,6,5,4,5
285,2,2,2,1,2,2,1,1,2,2
286,3,2,3,1,2,3,2,3,3,2
287,5,6,3,4,4,6,4,3,4,6
288,2,1,2,1,2,1,1,2,2,2
289,1,1,3,3,2,3,1,3,3,1
290,1,1,1,1,1,1,1,1,1,1
291,1,2,2,2,2,2,2,2,2,2
292,4,4,3,4,3,3,3,3,4,4
293,4,3,2,3,3,2,4,3,4,4
294,2,3,2,2,3,3,3,3,2,3
295,1,1,1,1,1,1,1,1,1,1
296,4,5,4,5,4,4,5,2,3,4
297,3,3,3,2,1,3,1,1,1,3
298,2,2,2,2,2,2,2,2,2,2
299,2,2,4,2,3,2,2,4,4,2
300,2,2,1,1,1,2,2,1,2,2
301,1,4,1,3,1,1,3,3,4,2
302,3,3,3,3,3,1,3,2,2,3
303,1,1,1,2,2,1,2,1,1,2
304,4,4,4,4,5,4,4,4,4,4
305,3,2,3,3,1,3,3,1,3,2
306,1,1,1,1,1,1,1,1,1,1
307,2,1,1,2,1,1,2,2,1,1
308,11,3,4,5,5,6,4,3,4,5
309,1,2,3,3,1,3,3,1,2,1
310,3,1,3,3,3,2,1,2,1,1
311,1,1,1,1,1,1,1,1,1,1
312,1,1,1,1,1,1,1,1,1,1
313,2,4,3,4,2,4,4,3,2,3
314,1,2,2,2,2,2,1,2,2,2
315,2,2,1,1,2,1,2,2,1,2
316,3,2,2,3,2,3,3,3,3,3
317,5,6,5,6,5,5,6,4,4,2
318,1,2,2,1,2,2,1,1,2,1
319,2,1,1,2,2,2,1,1,2,1
320,2,2,2,2,2,2,2,2,2,2
321,1,2,2,1,1,3,1,3,2,3
322,1,2,2,2,2,1,2,2,1,2
323,4,1,2,3,4,1,4,2,2,4
324,1,1,1,1,1,1,1,1,1,1
325,3,2,3,2,2,3,2,3,2,3
326,1,1,2,2,3,3,3,3,2,3
327,9,6,4,9,3,9,2,9,6,5
328,1,1,1,1,1,1,1,1,1,1
329,3,3,3,3,3,3,3,2,2,3
330,1,2,1,2,2,2,2,1,2,2
331,1,1,1,1,1,1,1,1,1,1
332,1,1,1,1,1,1,1,1,1,1
333,2,3,2,3,3,3,2,3,1,3
334,5,5,5,4,5,4,3,3,4,3
335,1,1,1,1,1,1,1,1,1,1
336,1,1,1,1,1,1,1,1,1,1
337,3,3,2,3,3,3,3,3,3,3
338,4,4,3,3,1,1,3,3,2,4
339,1,1,1,1,1,1,1,1,1,1
340,1,1,1,1,1,1,1,1,1,1
341,1,2,1,1,2,2,1,1,2,2
342,2,2,2,2,2,1,2,2,2,1
343,2,3,3,3,1,2,2,3,3,2
344,1,2,2,3,3,3,3,1,3,1
345,2,1,1,2,2,2,2,2,1,2
346,1,1,1,1,1,1,1,1,1,1
347,2,2,2,2,2,1,1,2,2,2
348,3,4,3,3,4,3,4,3,4,3
349,2,2,2,2,2,1,2,2,2,2
350,3,3,2,3,2,1,2,3,2,3
351,4,1,3,4,4,3,4,1,1,2
352,1,2,3,2,3,1,2,3,3,3
353,3,2,3,3,3,2,3,1,2,3
354,2,1,1,2,1,1,1,2,1,2
355,1,1,1,1,1,1,1,1,1,1
356,5,5,5,4,5,4,4,5,5,4
357,2,2,2,2,2,2,2,2,2,2
358,1,3,3,3,1,3,3,3,3,3
359,1,1,1,1,1,1,1,1,1,1
360,2,2,2,2,2,2,2,2,2,2
361,3,3,2,2,1,1,3,3,3,3
362,3,1,3,3,2,2,1,1,3,3
363,1,1,1,1,1,1,1,1,1,1
364,2,3,2,2,3,3,2,2,3,3
365,1,1,1,1,1,1,1,1,1,1
366,1,2,1,1,1,1,2,2,1,2
367,2,1,2,2,2,2,2,1,1,1
368,1,1,1,1,1,1,1,1,1,1
369,3,4,2,3,3,1,2,1,2,4
370,1,1,2,1,2,1,2,1,2,2
371,2,2,1,2,2,1,1,2,2,2
372,4,5,4,4,4,5,4,4,4,5
373,4,3,1,1,3,4,4,4,2,3
374,4,5,4,5,3,3,4,4,5,4
375,4,3,1,1,3,3,4,2,4,3
376,2,1,1,2,2,1,2,2,1,2
377,1,1,1,1,1,1,1,1,1,1
378,3,3,3,4,6,4,3,6,3,3
379,1,1,1,1,1,1,1,1,1,1
380,2,2,1,1,1,1,2,1,2,1
381,1,2,2,2,2,1,1,2,1,1
382,2,3,3,3,1,2,2,3,3,3
383,3,2,3,3,3,1,1,2,1,2
384,1,1,1,1,1,1,1,1,1,1
385,2,1,2,2,2,1,1,1,2,2
386,2,3,3,3,2,3,3,3,3,2
387,1,1,1,1,1,1,1,1,1,1
388,3,1,3,1,2,1,1,3,2,1
389,3,1,3,1,3,3,3,2,3,2
390,3,1,2,3,3,1,2,2,3,1
391,1,1,1,1,1,1,1,1,1,1
392,2,2,1,2,2,2,1,1,2,2
393,1,1,1,1,1,1,1,1,1,1
394,3,2,3,3,3,1,1,2,1,3
395,1,1,1,1,1,1,1,1,1,1
396,2,2,1,2,2,2,2,2,2,1
397,2,4,4,4,3,3,3,2,3,2
398,1,1,1,1,1,1,1,1,1,1
399,1,1,1,1,1,1,1,1,1,1
400,2,1,2,2,1,2,2,2,2,2
401,3,4,4,4,5,4,5,3,5,4
402,1,1,1,1,1,1,1,1,1,1
403,2,4,2,5,2,3,5,3,3,4
404,3,2,3,2,3,2,1,3,1,1
405,1,2,2,2,2,2,2,1,1,2
406,2,1,3,2,4,4,4,3,2,4
407,2,2,4,3,3,3,3,3,4,4
408,1,2,2,2,1,2,1,1,2,2
409,2,3,3,3,3,3,3,3,2,3
410,3,1,2,3,2,3,1,2,3,3
411,1,1,1,1,1,1,1,1,1,1
412,2,3,2,2,3,2,2,3,3,2
413,1,1,1,1,2,2,2,1,2,2
414,1,1,1,1,1,1,1,1,1,1
415,2,1,1,1,1,2,1,2,2,2
416,2,2,1,2,1,1,1,1,2,2
417,1,3,3,1,3,3,3,3,1,1
418,1,2,2,2,1,2,2,2,2,1
419,1,1,1,1,1,1,1,1,1,1
420,3,1,2,3,3,2,2,1,1,2
421,2,4,4,3,4,3,3,4,3,4
422,2,2,2,2,2,2,2,2,2,2
423,2,4,4,4,2,4,4,2,4,4
424,5,5,6,5,6,6,3,3,5,3
425,1,1,1,1,1,1,1,1,1,1
426,2,3,3,3,3,3,2,3,2,3
427,2,2,2,2,2,2,2,1,2,2
428,1,2,3,3,3,3,2,1,3,3
429,2,2,2,2,2,2,2,2,2,2
430,2,1,2,2,1,1,2,2,2,1
431,2,1,2,1,1,2,2,2,1,2
432,3,1,3,3,2,3,2,3,2,2
433,2,3,2,3,1,2,3,3,3,1
434,3,3,2,3,3,2,3,3,3,3
435,3,3,2,3,2,2,3,3,2,2
436,3,4,4,5,4,4,5,5,2,5
437,1,1,1,1,1,1,1,1,1,1
438,2,2,2,1,1,1,3,3,3,3
439,3,3,3,3,3,3,2,3,3,2
440,1,1,1,1,1,1,1,1,1,1
441,3,2,3,2,1,1,1,3,1,3
442,3,1,1,3,2,1,2,3,3,3
443,2,5,4,3,5,1,3,3,5,5
444,1,2,2,3,3,3,1,3,1,3
445,2,3,2,2,2,3,3,3,3,3
446,2,2,2,2,2,2,2,2,2,2
447,1,1,1,1,1,1,1,1,1,1
448,2,3,3,3,2,2,2,3,3,2
449,1,2,2,2,2,1,1,2,1,1
450,2,4,3,3,4,4,4,4,4,4
451,1,1,1,1,1,1,1,1,1,1
452,1,1,3,2,2,2,1,2,1,3
453,1,1,1,1,1,1,1,1,1,1
454,3,3,3,3,3,3,3,3,3,3
455,2,2,3,1,2,1,3,2,2,1
456,2,2,2,2,2,2,2,2,2,2
457,2,2,2,2,2,1,2,1,2,2
458,4,5,6,4,6,3,5,4,3,4
459,2,2,2,2,2,2,1,1,2,2
460,1,1,1,1,1,1,1,1,1,1
461,2,2,4,3,2,1,4,2,3,3
462,1,1,1,1,1,1,1,1,1,1
463,5,5,5,2,5,4,4,5,5,5
464,3,3,3,3,3,3,3,3,3,2
465,3,4,3,4,3,4,3,3,2,4
466,3,1,3,1,3,1,1,3,1,3
467,1,1,1,1,1,1,1,1,1,1
468,1,1,1,2,1,1,2,2,2,1
469,1,1,2,2,2,2,1,1,1,2
470,1,1,1,1,3,2,3,3,2,1
471,1,1,1,1,1,1,1,1,1,1
472,2,3,1,3,3,3,2,2,2,3
473,1,1,1,1,1,1,1,1,1,1
474,5,5,5,5,5,4,5,5,4,3
475,4,4,4,4,2,4,1,4,4,2
476,4,2,4,4,4,4,4,4,4,4
477,3,2,3,3,1,3,3,2,2,3
478,1,2,2,2,2,2,1,2,2,1
479,1,1,1,1,1,1,1,1,1,1
480,4,3,2,4,1,2,3,2,1,4
481,1,1,1,1,1,1,1,1,1,1
482,2,2,2,2,2,2,2,2,2,2
483,3,4,3,3,5,3,4,5,3,4
484,4,4,3,4,6,2,5,4,3,3
485,1,1,1,1,1,1,1,1,1,1
486,3,3,3,3,3,3,3,3,3,2
487,3,3,2,3,2,3,3,1,1,3
488,2,2,1,1,2,1,2,2,2,2
489,3,3,2,3,3,3,3,3,3,2
490,3,3,2,3,3,2,2,2,3,3
491,2,2,2,1,2,2,1,2,2,2
492,1,1,1,1,1,1,1,1,1,1
493,4,6,2,2,6,7,6,2,6,5
494,4,5,3,5,3,5,2,5,4,4
495,2,1,2,1,2,1,2,1,1,2
496,2,2,2,2,2,2,2,2,2,2
497,5,3,4,5,5,2,2,3,5,2
498,2,2,1,1,1,1,2,2,2,2
499,2,3,2,1,2,2,3,3,3,3
500,3,1,2,1,2,2,3,3,1,3
501,2,2,2,1,2,2,1,2,2,1
502,2,2,2,2,1,1,1,1,2,2
503,1,1,1,1,1,1,1,1,1,1
504,1,1,2,1,1,1,2,2,2,1
505,4,4,4,4,1,1,1,2,1,2
506,1,1,1,1,1,1,1,1,1,1
507,2,2,3,3,3,3,3,3,3,2
508,1,1,1,1,1,1,1,1,1,1
509,4,4,4,3,3,3,5,5,5,5
510,3,3,4,4,3,3,3,3,4,4
511,1,1,1,1,1,1,1,1,1,1
512,1,2,2,2,2,1,1,1,2,1
513,4,4,4,4,2,5,4,3,4,6
514,1,3,3,3,3,3,3,3,3,3
515,4,4,1,1,4,1,2,4,1,3
516,3,4,3,4,4,3,3,4,3,2
517,3,3,3,2,3,1,2,1,2,3
518,3,3,3,2,2,2,3,3,3,3
519,1,1,1,1,1,1,1,1,1,1
520,2,2,2,2,2,1,2,2,2,2
521,4,2,2,3,2,4,4,2,2,2
522,1,3,1,2,3,2,2,3,3,2
523,2,2,4,5,4,5,4,4,4,4
524,2,2,2,2,2,1,2,2,2,2
525,1,1,1,1,1,1,1,1,1,1
526,1,1,1,2,2,2,2,2,1,2
527,3,3,3,2,3,1,2,3,3,3
528,2,2,2,2,2,2,2,2,1,2
529,1,1,1,1,1,1,1,1,1,1
530,2,2,2,2,2,2,2,2,2,2
531,2,2,2,2,2,2,2,2,2,1
532,2,3,3,2,3,1,1,2,3,1
533,4,3,3,4,2,4,3,4,4,3
534,2,2,2,2,2,1,2,2,2,2
535,2,1,1,1,1,2,1,1,2,2
536,1,3,3,1,3,1,2,1,3,1
537,1,1,2,2,2,1,1,1,2,2
538,1,1,1,1,1,1,1,1,1,1
539,1,1,1,1,1,1,1,1,1,1
540,2,2,2,1,1,2,2,1,2,2
541,1,1,1,1,1,1,1,1,1,1
542,1,2,1,2,2,2,2,1,2,2
543,2,2,1,2,2,1,2,2,1,1
544,1,2,2,1,4,4,4,2,2,4
545,2,3,2,3,3,3,3,1,3,1
546,1,1,1,1,1,1,1,1,1,1
547,2,1,2,2,2,2,1,1,2,2
548,2,2,2,2,3,3,3,2,3,3
549,3,2,3,1,3,3,3,3,2,3
550,5,2,2,6,6,5,5,6,5,6
551,1,2,1,2,2,1,2,1,1,2
552,2,3,3,3,2,2,3,3,3,3
553,2,2,1,2,2,2,2,1,2,1
554,1,1,1,1,1,1,1,1,1,1
555,1,1,1,1,1,1,1,1,1,1
556,1,3,1,2,2,3,3,1,3,2
557,5,8,6,3,9,5,4,4,4,8
558,1,1,1,1,1,1,1,1,1,1
559,2,5,6,6,4,4,4,6,2,3
560,3,3,3,3,1,2,2,3,2,1
561,1,1,1,1,1,1,1,1,1,1
562,2,2,2,1,2,2,1,2,2,2
563,1,1,1,1,1,1,1,1,1,1
564,8,5,8,6,11,5,8,6,3,6
565,1,1,1,1,1,1,1,1,1,1
566,1,2,1,2,1,1,2,2,1,2
567,4,2,1,4,3,1,4,4,2,3
568,1,1,1,1,1,1,1,1,1,1
569,2,1,1,2,2,2,2,2,2,1
570,1,1,1,1,1,1,1,1,1,1
571,2,4,2,1,4,2,4,4,2,2
572,2,1,2,2,2,2,2,1,1,2
573,2,2,2,1,2,2,1,2,2,2
574,3,3,3,3,3,3,3,3,2,2
575,2,2,2,2,2,2,2,2,2,2
576,3,2,3,2,2,3,3,2,3,2
577,1,1,1,1,1,1,1,1,1,1
578,1,2,2,3,3,2,3,3,3,1
579,1,1,1,1,1,1,1,1,1,1
580,6,3,3,4,5,4,3,4,3,6
581,2,1,2,3,1,3,3,3,2,1
582,4,3,2,2,3,3,4,3,2,3
583,2,1,2,2,1,2,2,2,2,2
584,1,2,1,2,2,2,2,2,1,1
585,2,2,2,1,2,2,2,2,2,2
586,2,2,2,2,2,2,2,2,2,2
587,1,1,1,1,1,1,1,1,1,1
588,1,1,2,2,2,1,2,2,2,2
589,1,1,1,1,1,1,1,1,1,1
590,1,1,2,2,2,2,2,1,2,2
591,3,6,5,6,6,6,3,5,3,4
592,2,4,3,3,2,4,3,3,2,3
593,2,2,1,1,2,1,2,2,2,1
594,1,2,2,2,2,2,1,1,2,2
595,1,1,1,1,1,1,1,1,1,1
596,5,5,4,4,4,4,2,2,2,4
597,5,5,8,6,4,5,4,6,5,5
598,1,2,2,2,3,3,3,2,2,2
599,3,1,3,2,1,3,2,2,3,3
600,1,1,1,1,1,1,1,1,1,1
601,3,3,2,2,2,3,1,1,2,2
602,1,3,2,3,3,2,1,2,3,1
603,2,4,3,3,4,3,4,4,4,3
604,1,1,1,1,1,1,1,1,1,1
605,1,1,2,2,1,2,2,1,2,2
606,1,1,1,1,1,1,1,1,1,1
607,1,1,1,1,1,1,1,1,1,1
608,1,1,2,1,2,1,1,2,2,2
609,5,2,3,6,5,6,5,6,2,5
610,2,2,2,2,2,1,2,2,2,2
611,1,1,1,1,1,1,1,1,1,1
612,4,4,4,4,3,3,4,3,4,4
613,1,1,1,1,1,1,1,1,1,1
614,3,3,3,3,3,3,3,3,3,3
615,1,1,1,1,1,1,1,1,1,1
616,3,3,3,2,2,3,3,3,3,3
617,3,3,3,3,3,2,3,3,3,3
618,4,2,4,2,4,4,4,4,2,4
619,2,2,2,2,2,2,2,2,2,2
620,2,2,2,3,1,3,2,3,3,2
621,2,2,2,2,1,2,2,1,2,1
622,3,2,2,2,2,2,3,3,3,3
623,1,1,1,1,1,1,1,1,1,1
624,3,2,2,3,3,2,3,2,3,3
625,2,3,1,1,3,2,3,3,2,1
626,2,3,2,4,3,4,2,2,1,3
627,2,2,1,3,3,1,3,3,1,2
628,3,3,3,3,3,2,3,1,3,2
629,3,3,2,4,3,3,4,3,3,4
630,2,1,2,2,2,2,2,2,1,1
631,3,2,3,3,3,3,3,1,3,2
632,3,3,2,3,3,4,2,3,3,3
633,2,2,2,2,1,2,2,1,2,2
634,1,1,1,1,1,1,1,1,1,1
