Iteration,0,1,2,3,4,5,6,7,8,9
53,2,2,3,2,1,4,4,2,3,2
54,1,4,3,1,5,3,2,4,5,5
55,2,2,1,2,1,2,1,3,2,1
56,1,1,1,1,1,1,1,1,1,1
57,1,1,1,2,1,1,1,1,2,1
58,4,2,2,1,2,1,1,2,2,2
59,1,2,2,2,1,2,3,2,3,2
60,3,3,4,4,3,3,2,3,3,1
61,3,3,5,5,5,2,1,3,3,3
62,1,2,1,1,1,1,3,3,1,1
63,2,3,4,2,1,1,2,3,1,1
64,2,4,3,5,4,4,4,6,7,6
65,3,3,4,3,3,3,5,3,4,4
66,6,2,3,3,3,3,3,4,2,3
67,3,1,2,3,3,1,1,1,4,3
68,1,1,1,1,1,1,2,1,1,1
69,4,2,2,3,4,2,1,3,2,2
70,1,2,2,3,2,1,3,1,2,1
71,6,6,4,4,4,2,7,3,4,6
72,1,1,1,1,1,2,1,2,1,2
73,2,2,2,2,2,2,3,1,2,1
74,1,3,2,3,1,1,1,3,2,3
75,1,3,3,1,4,1,1,3,4,1
76,4,4,5,4,1,2,4,3,3,2
77,1,1,1,1,1,1,1,2,1,1
78,5,2,2,3,4,1,3,1,3,3
79,1,2,3,3,2,2,2,2,2,2
80,1,1,1,1,1,1,1,1,1,1
81,1,1,1,1,1,1,2,1,1,1
82,2,5,4,1,4,6,3,5,5,1
83,1,1,1,2,1,1,1,1,1,1
84,1,8,6,1,5,4,2,4,3,1
85,1,1,1,1,1,1,1,1,1,1
86,1,1,1,1,1,1,1,2,1,1
87,1,2,2,4,2,3,1,2,3,2
88,1,1,2,2,2,3,2,3,3,3
89,1,3,1,1,1,3,1,1,2,2
90,3,3,2,3,3,3,3,2,3,3
91,2,1,2,2,2,2,1,2,2,3
92,3,1,1,1,1,2,1,2,1,1
93,3,3,3,3,4,5,4,2,6,3
94,2,5,3,2,4,2,3,4,2,3
95,1,2,1,1,1,1,1,1,2,1
96,2,2,1,2,2,2,3,1,3,2
97,2,4,2,4,2,2,3,2,2,2
98,4,6,6,4,4,2,1,5,5,4
99,2,4,2,2,2,2,3,2,2,3
100,4,5,6,6,9,7,8,7,2,7
101,2,1,3,1,4,1,1,4,2,1
102,2,2,1,3,2,1,2,3,3,2
103,3,3,3,1,1,1,1,1,1,1
104,1,3,1,1,1,1,2,2,1,1
105,2,6,4,5,4,4,4,5,2,5
106,2,1,1,1,1,1,3,1,1,1
107,1,2,2,2,2,1,2,1,1,2
108,1,1,1,1,1,3,1,1,2,1
109,3,3,4,3,5,3,2,2,4,3
110,2,4,1,3,3,4,3,4,3,2
111,1,2,3,2,2,1,2,2,2,2
112,2,2,1,1,3,1,3,3,2,1
113,1,2,2,2,2,3,2,2,2,1
114,4,7,5,9,6,4,4,6,4,5
115,5,2,1,3,3,3,5,1,1,1
116,2,2,2,1,4,4,3,3,3,3
117,2,4,2,2,2,1,2,2,3,2
118,1,4,6,6,4,5,3,6,5,5
119,2,4,2,3,1,1,4,1,1,4
120,1,3,1,1,2,1,2,1,1,2
121,4,4,3,4,5,1,2,3,1,1
122,2,3,2,2,2,2,2,3,1,2
123,1,3,1,1,1,1,2,1,1,2
124,4,4,2,6,2,5,2,2,4,2
125,3,3,4,1,3,3,3,5,2,1
126,1,3,3,3,1,2,4,3,4,1
127,4,3,3,4,5,2,5,4,3,6
128,1,1,1,1,1,1,1,1,1,2
129,7,5,9,4,6,5,4,5,4,5
130,1,1,1,1,1,1,1,1,1,1
131,3,6,4,4,3,6,4,3,3,4
132,3,3,3,1,1,5,3,4,4,3
133,1,1,1,1,1,1,1,1,1,1
134,3,1,2,1,2,2,4,2,2,1
135,1,1,1,1,1,1,1,1,1,1
136,2,2,1,1,2,1,4,3,4,2
137,1,1,1,2,1,1,1,1,1,1
138,8,5,2,4,4,4,6,5,4,2
139,3,3,2,3,3,2,3,2,4,3
140,3,4,2,3,3,2,2,3,4,3
141,1,1,1,1,1,1,1,1,1,1
142,3,1,1,1,1,1,2,1,3,1
143,2,2,2,1,2,2,3,2,2,2
144,1,4,4,2,3,5,5,4,3,5
145,1,2,2,2,2,2,2,2,2,2
146,3,2,5,2,3,4,4,2,3,5
147,2,4,2,1,1,2,1,2,1,2
148,2,3,7,3,6,4,4,6,5,5
149,1,1,1,1,1,1,1,1,2,1
150,4,2,1,3,2,1,1,2,4,2
151,3,5,2,6,3,5,3,4,1,3
152,5,4,3,4,2,3,3,3,3,3
153,5,4,6,3,3,5,2,5,5,3
154,1,2,1,3,2,2,1,3,2,2
155,3,1,5,2,3,1,3,2,4,4
156,1,1,2,4,2,2,1,2,2,2
157,7,2,5,5,5,2,3,1,2,4
158,1,2,4,4,1,1,1,3,5,1
159,1,1,3,1,1,2,1,2,2,1
160,1,1,1,2,1,1,1,1,2,1
161,1,1,1,1,1,1,1,2,1,1
162,3,2,1,1,1,1,2,1,1,1
163,6,5,3,3,4,4,2,4,1,3
164,2,1,2,2,3,2,2,2,2,2
165,2,3,4,3,2,2,3,2,2,2
166,3,1,4,4,2,3,4,4,5,5
167,1,2,2,2,3,1,1,2,2,2
168,2,1,2,2,2,1,2,2,2,1
169,1,5,5,3,3,1,2,4,2,3
170,2,1,4,2,3,1,2,2,2,2
171,3,3,3,4,3,3,4,3,5,5
172,1,2,2,1,1,9,2,1,2,1
173,2,2,1,3,2,5,3,2,2,4
174,1,1,3,1,1,1,1,2,1,1
175,2,5,3,2,4,2,4,5,5,4
176,1,2,2,4,4,3,4,1,4,4
177,1,1,1,1,1,1,1,1,1,2
178,1,1,2,2,1,1,1,1,1,1
179,5,1,2,2,3,1,1,4,2,2
180,1,3,2,2,1,2,2,2,3,1
181,2,1,2,2,3,5,2,2,2,1
182,6,4,2,5,2,6,3,1,2,4
183,1,2,2,2,2,2,2,2,2,2
184,1,1,1,3,1,1,1,1,1,1
185,3,3,3,1,3,1,2,4,3,2
186,2,1,1,1,1,1,1,1,2,1
187,1,1,2,2,1,2,4,2,3,1
188,4,4,4,2,2,1,5,1,1,5
189,2,1,1,1,2,3,1,2,1,1
190,6,4,5,8,4,3,7,4,4,5
191,2,2,2,2,2,2,3,2,1,2
192,1,4,2,1,2,4,2,1,2,1
193,3,3,4,4,2,2,3,2,3,3
194,1,2,4,4,4,3,3,5,3,2
195,4,3,3,5,1,1,1,3,1,3
196,1,3,3,2,2,2,2,3,2,3
197,1,1,1,2,1,1,1,1,1,1
198,2,1,1,1,2,1,2,2,2,2
199,1,1,1,1,1,3,1,2,1,2
200,1,1,1,1,1,2,1,1,1,1
201,2,2,2,2,2,2,3,2,2,1
202,4,4,4,5,6,2,6,4,6,3
203,3,3,4,5,4,4,3,2,3,3
204,1,1,2,2,2,2,2,1,3,2
205,1,2,1,1,1,1,1,1,1,2
206,1,1,2,1,2,1,1,1,1,1
207,2,4,4,4,5,2,5,4,4,3
208,1,1,2,2,1,1,1,1,1,1
209,3,1,2,3,2,1,1,1,2,2
210,1,1,1,2,1,1,1,1,3,1
211,1,1,1,2,2,2,2,1,1,2
212,2,4,2,6,5,5,3,7,6,2
213,1,2,2,2,1,1,1,1,1,3
214,1,1,1,1,1,5,1,1,1,1
215,2,1,1,2,1,2,2,4,1,2
216,4,2,2,4,3,2,2,3,2,5
217,1,2,2,4,3,2,3,1,2,2
218,4,5,4,4,7,4,5,4,4,8
219,10,9,3,5,7,3,8,3,5,5
220,2,2,2,1,5,2,1,2,1,3
221,3,3,4,2,3,4,4,3,2,5
222,4,7,7,3,6,3,5,4,4,4
223,4,4,4,4,3,4,4,5,8,6
224,5,4,3,3,3,4,5,3,2,3
225,5,3,3,2,2,3,2,4,2,4
226,2,1,2,2,2,2,2,2,2,3
227,2,1,2,1,3,2,1,2,2,1
228,1,2,1,2,1,1,2,3,3,2
229,1,3,1,1,4,3,2,4,2,3
230,2,2,2,2,2,2,1,2,2,2
231,5,4,7,4,4,5,7,5,8,4
232,2,2,2,2,1,2,2,1,4,2
233,1,3,1,2,1,2,4,1,1,4
234,2,2,6,5,4,3,4,6,4,3
235,3,3,4,4,5,2,1,3,3,3
236,1,1,2,2,1,3,2,1,3,1
237,1,1,1,1,1,1,1,1,1,2
238,1,1,1,1,2,1,1,1,1,1
239,2,2,2,2,2,2,2,2,2,3
240,1,2,2,3,1,2,4,2,2,2
241,1,3,2,1,3,4,1,4,3,2
242,1,1,1,1,1,4,1,1,1,1
243,2,1,2,2,2,3,1,2,1,2
244,1,2,2,2,2,7,2,1,3,2
245,1,5,4,5,3,4,4,4,1,2
246,2,1,2,2,2,2,2,2,3,2
247,4,3,4,4,3,1,3,3,3,3
248,7,5,5,1,1,2,5,4,4,3
249,2,4,2,4,2,5,4,3,4,2
250,8,8,5,6,5,4,7,6,3,12
251,3,2,1,1,1,1,2,1,1,1
252,3,3,4,6,6,2,4,5,4,5
253,1,1,1,2,1,1,1,1,2,1
254,1,1,1,1,2,1,1,1,1,1
255,3,2,2,4,4,1,1,1,2,3
256,3,4,4,3,1,1,4,2,4,3
257,1,1,1,1,1,1,1,1,1,1
258,1,2,2,1,3,2,2,2,2,3
259,1,1,1,1,2,1,1,2,1,1
260,7,4,3,4,1,2,5,1,3,5
261,2,6,6,4,5,6,5,4,5,6
262,1,1,2,1,1,1,1,1,1,3
263,2,2,2,1,2,1,2,1,2,1
264,2,2,4,2,2,1,1,2,1,2
265,2,2,3,2,2,1,2,1,4,1
266,3,1,1,3,3,3,1,1,3,4
267,2,5,3,4,4,3,5,5,5,3
268,2,2,2,1,2,2,2,1,1,1
269,1,1,1,2,1,1,3,1,1,1
270,1,1,1,1,1,1,1,2,2,1
271,5,3,3,1,2,1,2,1,1,1
272,2,2,3,2,2,2,2,3,3,3
273,5,5,5,5,3,3,3,6,3,3
274,2,2,1,1,2,4,2,3,2,3
275,2,3,1,2,1,2,4,1,2,2
276,1,1,1,2,3,5,1,1,1,1
277,5,5,4,3,5,6,5,4,6,4
278,1,1,1,1,3,3,1,1,1,1
279,5,7,5,4,4,4,7,4,5,5
280,4,4,3,3,1,2,1,2,5,2
281,1,2,2,2,2,2,2,2,2,2
282,3,4,4,3,2,2,4,3,3,5
283,1,1,1,1,2,1,1,1,1,1
284,2,2,4,2,2,3,3,4,3,4
285,2,1,2,2,3,3,3,2,1,2
286,1,1,1,3,2,2,3,3,5,3
287,1,2,2,2,1,1,1,1,1,1
288,1,3,1,1,1,1,2,1,2,1
289,2,4,3,5,6,3,3,6,2,7
290,1,2,1,4,2,2,1,1,1,2
291,1,2,5,1,4,1,4,6,4,4
292,4,1,3,3,5,1,1,2,2,2
293,3,7,6,5,6,5,7,9,8,5
294,2,4,3,2,1,2,3,3,2,2
295,3,4,2,2,2,2,3,3,3,3
296,3,2,3,2,4,3,4,2,4,3
297,3,5,4,4,4,2,4,4,7,6
298,4,2,3,2,1,2,2,2,2,2
299,1,1,1,1,1,3,1,1,2,1
300,4,2,3,3,2,1,1,2,2,2
301,4,3,2,4,4,4,3,6,1,3
302,3,1,3,2,3,5,3,4,4,2
303,1,1,1,3,1,1,1,1,1,1
304,3,2,4,4,4,2,4,4,5,7
305,1,3,3,3,1,4,1,2,4,3
306,3,3,5,3,6,4,2,4,6,2
307,3,2,3,3,3,7,1,2,3,1
308,3,2,1,2,1,1,1,1,3,1
309,1,3,3,2,1,2,3,3,1,3
310,5,3,5,5,4,1,3,4,2,3
311,2,5,2,3,3,3,3,3,5,3
312,1,1,1,3,1,1,1,1,1,1
313,3,3,3,5,3,4,3,2,8,2
314,1,1,1,1,1,3,2,1,2,1
315,1,3,3,4,4,3,1,3,3,2
316,1,1,1,1,1,1,1,1,1,1
317,1,2,1,1,1,1,1,1,1,1
318,1,1,1,1,1,1,1,2,1,1
319,1,1,2,2,1,1,1,1,2,1
320,5,4,3,3,3,2,5,2,3,3
321,3,7,3,9,5,6,6,6,5,7
322,6,4,4,5,2,2,2,4,3,4
323,1,1,1,1,2,1,1,1,2,1
324,3,2,3,3,1,3,3,4,1,4
325,1,3,3,2,3,2,1,2,2,1
326,2,2,5,3,1,7,4,3,3,3
327,3,3,2,2,5,2,3,5,1,2
328,1,1,2,1,2,1,1,1,1,1
329,4,4,3,4,3,2,4,3,5,1
330,4,5,7,5,7,5,5,7,4,6
331,1,3,1,2,2,2,2,1,1,1
332,3,5,7,4,3,2,5,5,5,3
333,1,1,1,1,1,1,1,1,1,2
334,2,1,1,1,3,2,1,2,3,3
335,9,3,3,5,3,1,4,4,3,4
336,1,1,1,3,1,3,1,1,2,1
337,1,4,1,2,2,2,3,3,3,1
338,2,2,2,3,1,2,1,1,2,1
339,3,1,2,1,2,1,2,2,2,3
340,2,2,1,1,1,1,1,1,1,1
341,1,2,1,1,1,1,1,1,1,2
342,4,4,1,4,4,2,1,1,3,1
343,2,2,2,2,3,2,3,2,2,2
344,1,1,1,1,1,1,1,3,1,1
345,3,4,5,5,3,4,6,4,6,4
346,1,1,2,2,1,2,1,1,2,2
347,1,1,1,1,1,1,1,2,2,2
348,2,2,3,1,2,1,1,1,4,3
349,1,1,1,1,1,1,2,1,1,1
350,1,1,1,1,1,1,1,1,1,1
351,4,1,5,3,1,3,3,4,4,4
352,1,1,1,1,1,3,1,1,1,1
353,3,1,1,2,3,1,4,2,1,3
354,1,2,1,2,1,1,1,1,1,1
355,2,1,1,4,3,2,3,2,2,2
356,2,3,1,1,3,1,2,2,4,4
357,5,4,6,8,6,4,8,4,6,4
358,1,2,2,2,1,2,1,2,1,3
359,1,1,1,1,1,1,3,2,1,2
360,2,2,2,2,2,2,4,3,3,2
361,1,2,1,1,1,1,1,1,1,2
362,2,3,1,5,1,1,1,4,3,3
363,3,3,2,1,3,3,3,1,3,2
364,3,2,2,2,2,2,3,1,2,1
365,3,2,2,2,2,2,2,2,4,4
366,2,6,4,5,5,4,7,3,6,7
367,2,3,2,3,2,2,3,2,2,2
368,1,1,1,1,1,1,2,1,1,2
369,2,1,3,2,2,1,2,2,3,3
370,2,5,7,4,3,3,3,3,3,5
371,1,1,1,1,1,1,1,1,1,2
372,1,3,3,3,4,1,1,1,4,1
373,1,2,4,2,1,3,1,2,3,2
374,2,3,3,4,2,5,2,4,3,4
375,1,3,3,1,1,1,1,1,1,1
376,2,2,1,2,1,1,2,2,1,2
377,2,3,1,3,2,2,1,2,2,4
378,3,2,1,1,1,2,1,1,1,3
379,1,1,1,1,1,1,1,2,1,1
380,3,5,8,8,6,6,6,5,6,5
381,1,1,3,1,1,5,1,1,2,1
382,2,3,3,2,1,3,4,1,4,4
383,3,1,1,1,1,1,3,1,1,1
384,2,2,3,3,4,1,1,1,1,3
385,7,4,3,6,7,2,5,3,3,5
386,1,1,2,1,1,1,1,1,2,1
387,5,5,5,3,4,4,4,4,4,6
388,2,4,4,1,2,2,3,5,3,3
389,4,2,3,2,2,2,3,2,2,3
390,2,4,3,4,3,3,3,2,4,4
391,2,2,3,2,2,3,2,2,2,2
392,1,1,2,1,1,1,3,3,1,1
393,4,7,6,6,4,9,5,3,7,6
394,9,5,4,7,5,3,6,8,3,7
395,3,3,3,3,5,3,4,3,3,3
396,1,3,2,1,2,2,2,3,1,1
397,1,1,1,2,1,1,1,1,3,2
398,2,3,4,3,2,1,2,2,2,3
399,1,4,2,4,2,2,2,3,2,2
400,1,1,1,1,1,1,1,1,1,3
401,5,4,7,8,9,5,5,5,5,5
402,1,3,3,2,3,2,2,3,2,2
403,4,4,3,5,3,6,7,4,4,7
404,2,3,3,2,3,5,5,3,3,5
405,1,1,1,1,1,1,1,2,1,1
406,3,3,3,4,3,2,2,3,3,4
407,2,3,3,1,4,2,4,2,2,2
408,9,5,2,5,5,2,2,2,2,2
409,3,2,4,4,2,2,2,2,2,2
410,2,2,4,3,2,1,1,1,2,2
411,1,1,1,1,1,1,1,1,1,1
412,4,2,2,2,2,1,2,2,2,3
413,3,1,3,4,3,3,3,3,3,3
414,3,3,3,3,1,7,4,4,1,4
415,1,1,3,1,1,1,3,1,1,2
416,4,3,5,4,2,2,5,3,3,3
417,1,1,2,1,1,1,2,2,1,1
418,1,1,1,1,1,1,1,3,1,2
419,2,2,2,2,4,2,2,2,1,2
420,4,5,4,3,3,4,3,2,5,5
421,1,5,3,3,4,6,1,1,3,3
422,2,2,3,3,2,2,2,2,2,2
423,2,1,1,1,1,1,1,1,1,1
424,1,2,2,1,1,1,1,1,1,1
425,2,4,3,2,5,2,2,2,2,3
426,2,3,2,2,2,1,4,1,1,2
427,1,1,3,1,2,1,2,3,3,1
428,2,1,1,1,1,1,2,1,1,1
429,1,3,1,1,1,1,1,1,1,1
430,3,3,4,3,5,1,5,5,3,3
431,1,1,1,1,1,1,2,1,1,1
432,2,1,2,2,2,3,1,3,3,3
433,1,2,2,3,1,2,3,1,3,4
434,3,3,1,2,3,3,3,1,2,1
435,8,5,1,5,3,2,4,4,4,4
436,3,5,4,3,5,3,4,8,6,4
437,1,2,2,2,3,2,2,1,2,2
438,3,4,4,3,4,3,2,1,3,1
439,1,1,1,1,1,1,1,1,1,1
440,1,1,1,1,1,1,1,1,2,1
441,2,6,4,6,3,2,2,5,4,4
442,1,1,1,1,1,1,1,1,1,1
443,4,3,1,1,1,1,2,1,2,1
444,2,3,2,2,3,2,2,2,2,2
445,1,1,1,1,1,1,1,1,1,1
446,3,5,4,5,7,3,7,9,5,5
447,3,4,10,6,5,3,3,8,4,5
448,2,1,2,1,1,2,3,2,3,1
449,2,3,4,3,2,2,4,2,3,2
450,1,3,3,1,1,1,1,1,1,1
451,2,1,2,2,1,2,1,2,3,2
452,4,3,4,4,1,2,2,3,5,3
453,2,1,2,2,4,1,2,2,1,2
454,1,1,1,3,1,1,1,1,1,1
455,2,2,2,2,2,2,1,2,2,2
456,1,1,1,1,1,2,2,1,1,1
457,5,1,3,4,1,2,1,2,1,1
458,8,3,2,2,1,2,2,2,2,2
459,1,1,1,1,1,2,1,1,2,2
460,1,2,1,1,3,1,1,1,2,1
461,4,4,1,1,2,3,2,1,3,3
462,7,5,3,5,7,2,4,3,6,4
463,2,1,4,2,2,4,2,2,2,2
464,2,2,2,2,2,2,1,1,1,2
465,1,3,3,1,3,2,1,1,3,2
466,2,4,4,2,2,2,4,2,3,3
467,3,3,2,3,5,2,5,3,5,3
468,1,1,1,1,1,1,1,1,1,1
469,1,1,3,1,2,1,1,1,2,1
470,5,4,2,7,3,3,5,3,2,4
471,1,1,1,1,1,1,1,1,2,1
472,2,4,5,5,1,1,2,3,2,3
473,2,3,4,4,5,3,3,5,5,6
474,4,6,7,3,8,3,6,4,5,4
475,2,1,3,4,1,2,2,3,2,2
476,1,1,1,2,1,1,1,1,1,1
477,4,1,2,4,4,2,3,5,1,2
478,2,2,1,2,2,2,3,2,2,2
479,2,3,1,2,2,1,2,2,2,2
480,1,1,1,1,1,3,2,1,1,1
481,1,1,1,1,1,1,1,1,1,1
482,1,2,1,2,2,1,1,1,1,1
483,2,2,2,2,2,4,2,2,2,4
484,2,2,2,4,2,1,2,1,2,1
485,3,1,4,4,3,2,3,4,3,3
486,3,3,3,3,2,4,3,2,3,3
487,2,2,5,5,4,3,3,3,2,3
488,6,5,1,5,1,1,3,2,3,2
489,5,4,7,10,4,4,6,6,3,5
490,3,5,5,5,3,4,7,7,5,4
491,1,1,3,1,1,2,1,1,1,1
492,1,1,2,1,1,1,1,1,3,1
493,3,2,3,1,4,1,2,2,2,1
494,1,4,2,2,2,2,5,3,4,3
495,4,2,5,1,4,2,4,2,4,4
496,1,1,1,1,1,1,1,2,1,1
497,1,4,2,2,3,3,4,3,1,2
498,2,2,2,2,3,2,3,2,2,2
499,3,1,1,1,1,1,2,2,1,2
500,1,2,4,2,2,2,3,2,2,1
501,1,1,1,1,1,1,1,1,1,1
502,3,5,1,1,3,3,2,3,5,2
503,2,1,1,1,2,1,2,1,2,1
504,9,3,4,5,7,3,5,4,6,5
505,6,1,4,4,1,2,5,1,3,3
506,1,1,1,1,1,1,1,1,1,2
507,3,1,1,2,1,1,1,1,1,2
508,1,1,1,1,1,4,1,1,1,1
509,4,4,2,5,5,2,3,6,8,7
510,1,1,1,1,1,1,1,1,1,1
511,2,4,2,4,3,1,2,2,1,3
512,2,2,3,3,1,4,3,2,3,2
513,1,2,1,2,2,1,4,2,2,2
514,1,1,1,1,1,1,2,1,1,1
515,2,2,3,3,2,1,4,4,2,2
516,3,3,2,3,4,1,3,1,3,3
517,1,2,2,2,1,2,2,1,2,2
518,1,2,3,2,1,1,1,1,1,1
519,1,1,1,1,1,1,1,1,1,1
520,3,5,5,5,2,1,6,5,2,4
521,3,5,4,3,4,3,3,3,2,3
522,3,5,3,3,3,3,5,5,2,2
523,2,2,1,1,2,1,3,2,3,2
524,1,2,2,2,2,2,2,4,2,3
525,1,1,1,1,1,1,1,1,1,1
526,2,2,2,2,2,2,2,1,2,3
527,2,4,2,2,4,3,3,2,2,2
528,3,4,1,2,5,3,3,4,5,4
529,1,1,1,1,1,1,1,1,1,1
530,4,6,5,5,6,2,4,2,8,7
531,3,4,3,4,1,3,4,5,5,3
532,1,1,1,1,2,1,1,1,1,2
533,2,6,6,6,1,2,4,1,5,5
534,1,1,2,2,1,1,1,1,1,1
535,3,1,3,4,2,2,2,2,1,4
536,1,1,1,1,1,1,1,1,1,1
537,2,2,4,2,3,1,2,2,2,2
538,2,2,2,1,2,1,1,2,3,1
539,2,3,1,2,2,2,3,1,1,3
540,5,1,2,2,2,2,1,2,5,2
541,1,4,3,2,4,2,5,3,3,5
542,1,1,1,1,1,1,1,1,1,1
543,1,2,1,1,1,1,2,1,2,1
544,1,1,1,1,1,1,2,1,2,1
545,1,1,1,3,2,2,1,2,1,1
546,1,1,1,2,1,1,1,1,1,1
547,1,1,3,1,1,1,1,1,1,1
548,3,3,5,5,3,4,2,4,5,3
549,1,1,2,1,1,1,1,1,1,2
550,2,2,3,1,1,2,2,1,2,2
551,2,2,4,4,2,2,3,3,3,3
552,3,2,2,2,4,2,2,2,4,2
553,2,1,1,1,1,1,1,1,3,1
554,2,2,1,1,1,5,4,1,4,1
555,2,1,1,1,1,1,1,1,1,2
556,1,1,1,1,1,1,1,1,1,2
557,1,1,1,1,2,1,2,1,1,1
558,3,1,1,1,1,1,1,1,1,2
559,2,4,2,1,2,1,2,2,1,2
560,1,1,1,1,1,1,1,1,1,2
561,1,3,1,1,1,1,1,1,1,1
562,1,2,1,1,3,1,1,1,1,2
563,2,1,3,1,2,3,2,4,1,1
564,3,3,4,3,3,5,3,5,5,3
565,5,3,4,5,4,6,5,4,6,3
566,1,1,1,1,1,1,2,1,1,1
567,2,4,2,2,4,2,3,3,5,2
568,1,1,1,1,1,1,2,1,1,1
569,2,2,2,2,2,3,2,2,2,2
570,2,3,2,2,1,5,2,2,3,2
571,1,1,2,1,1,1,1,1,1,1
572,5,1,2,4,4,3,1,4,4,4
573,1,1,1,1,1,1,2,1,1,2
574,3,6,4,6,3,3,4,3,4,3
575,1,3,3,2,1,4,1,5,5,3
576,2,2,1,2,2,2,3,1,2,1
577,1,1,1,1,1,1,2,1,1,1
578,2,1,2,3,2,2,2,4,2,1
579,1,2,2,2,2,1,2,2,2,2
580,4,5,5,4,3,6,6,7,5,5
581,2,2,2,2,1,2,3,3,2,2
582,4,2,4,2,2,3,3,3,3,5
583,1,1,1,2,1,1,1,1,2,1
584,3,3,3,3,2,3,4,3,4,4
585,2,1,2,2,1,5,4,1,3,2
586,3,3,5,5,1,3,2,2,4,4
587,1,1,2,1,1,3,1,1,1,2
588,1,2,1,1,2,2,3,2,3,3
589,2,1,2,2,2,3,2,3,2,1
590,3,5,4,3,3,3,5,5,2,2
591,4,4,4,2,3,3,1,5,4,2
592,2,1,2,2,1,2,3,3,1,1
593,2,3,3,2,2,1,2,2,2,2
594,3,4,3,5,3,3,4,3,4,4
595,3,5,4,3,3,5,2,4,2,4
596,2,2,2,2,3,3,4,2,2,4
597,5,6,6,7,5,11,4,5,5,4
598,1,5,5,5,1,1,2,4,1,1
599,1,1,3,1,1,1,1,1,1,1
600,3,4,4,3,4,6,4,4,3,3
601,4,5,6,5,3,3,3,5,4,5
602,1,1,1,1,1,1,2,2,2,1
603,5,4,5,3,6,4,8,5,5,5
604,3,4,2,5,2,2,6,4,4,4
605,2,3,3,3,2,2,2,2,2,2
606,2,5,2,3,1,3,1,2,1,3
607,1,1,1,2,1,3,1,1,1,1
608,1,2,2,1,1,1,1,1,2,2
609,1,1,1,1,1,1,1,2,1,1
610,2,3,2,2,2,2,3,3,1,1
611,1,4,3,2,5,2,3,3,5,3
612,2,4,5,5,4,5,9,8,4,3
613,5,1,3,3,1,1,3,2,2,2
614,2,1,1,3,3,2,1,3,3,1
615,1,1,1,1,1,1,1,1,1,1
616,2,2,4,2,1,3,2,3,2,2
617,4,1,2,2,4,1,4,2,2,1
618,9,4,6,6,3,4,8,9,8,10
619,2,2,2,2,2,2,2,4,2,4
620,3,3,3,1,1,3,3,2,2,2
621,1,1,1,1,1,1,1,1,1,1
622,4,4,4,3,4,5,2,4,3,2
623,2,2,2,2,2,2,2,3,2,2
624,6,2,2,1,1,3,1,3,4,1
625,5,3,8,9,8,2,5,5,3,4
626,1,1,1,3,1,1,1,1,2,1
627,4,1,4,4,4,2,4,1,4,4
628,2,1,1,1,1,1,2,1,1,1
629,6,6,7,3,4,4,6,4,3,7
630,1,1,5,3,1,4,1,3,4,3
631,1,1,2,1,1,1,1,1,2,1
632,4,1,3,1,1,1,1,1,1,1
633,3,4,3,3,3,4,5,3,4,3
634,3,4,3,2,5,3,1,3,2,3
