Node,1.0,2.5,4.0,5.5,7.0,8.5,10.0,11.5,13.0,14.5,16.0
0,0,4,2,2,2,0,0,0,0,0
1,3,0,2,1,3,0,1,0,0,0
2,3,2,1,2,0,0,2,0,0,0
3,2,2,4,1,0,0,0,1,0,0
4,3,2,1,2,0,1,0,1,0,0
5,0,1,5,1,3,0,0,0,0,0
6,0,3,4,2,0,0,1,0,0,0
7,3,1,3,1,1,1,0,0,0,0
8,1,1,3,1,2,1,1,0,0,0
9,2,2,5,1,0,0,0,0,0,0
10,1,4,4,0,0,1,0,0,0,0
11,1,1,3,1,3,0,0,1,0,0
12,4,1,1,2,1,0,1,0,0,0
13,2,0,2,4,2,0,0,0,0,0
14,1,3,2,0,3,1,0,0,0,0
15,2,2,2,0,4,0,0,0,0,0
16,3,1,2,2,1,1,0,0,0,0
17,2,5,2,0,0,0,0,0,0,1
18,3,1,3,1,2,0,0,0,0,0
19,2,1,0,2,2,3,0,0,0,0
20,1,2,3,0,2,0,1,1,0,0
21,1,3,2,1,2,1,0,0,0,0
22,0,0,3,1,4,0,1,0,0,1
23,1,1,5,2,0,1,0,0,0,0
24,2,3,1,1,3,0,0,0,0,0
25,1,2,2,0,3,1,1,0,0,0
26,2,1,2,4,0,1,0,0,0,0
27,2,1,3,1,1,0,0,2,0,0
28,2,2,2,0,2,1,1,0,0,0
