Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-15,0,0,0,0
0,-14,0,0,0,0
0,-13,0,0,864,603
0,-12,0,0,0,261
0,-11,0,0,2880,1648
0,-10,0,0,0,5831
0,-9,0,0,44192,36694
0,-8,0,0,0,20742
0,-7,0,0,216832,174673
0,-6,0,0,0,39007
0,-5,0,0,439008,340034
0,-4,0,0,0,84278
0,-3,0,0,395840,294931
0,-2,0,0,0,122088
0,-1,0,0,1644704,1571129
0,0,0,0,0,54144
0,1,15,15,1090705,1068052
0,2,0,0,0,103752
0,3,0,0,322112,238026
0,4,0,0,0,65348
0,5,0,0,346848,269929
0,6,0,0,0,29042
0,7,0,0,167680,141154
0,8,0,0,0,21054
0,9,0,0,61984,47928
0,10,0,3,0,29865
0,11,3,0,215357,171506
0,12,0,12,0,64950
0,13,12,0,203860,140595
0,14,0,0,0,20384
0,15,0,0,4608,2586
0,16,0,0,0,696
0,17,0,0,3456,0
1,-15,0,0,1152,182
1,-14,0,0,0,501
1,-13,0,0,672,747
1,-12,0,0,0,3975
1,-11,0,0,54304,36499
1,-10,0,0,0,14796
1,-9,0,0,15552,12489
1,-8,0,0,0,4685
1,-7,0,0,23872,21642
1,-6,0,0,0,1362
1,-5,0,0,21152,19746
1,-4,0,0,0,243
1,-3,0,0,6176,6082
1,-2,0,0,0,74875
1,-1,0,0,2049536,1875897
1,0,0,0,0,151799
1,1,15,15,1268209,1167375
1,2,0,0,0,47662
1,3,0,0,6176,6081
1,4,0,0,0,243
1,5,0,0,27328,25648
1,6,0,0,0,1734
1,7,0,0,45024,40833
1,8,0,0,0,6710
1,9,0,0,39424,33307
1,10,0,0,0,20071
1,11,1,1,69855,48802
1,12,0,0,0,15190
1,13,3,3,54973,39590
1,14,0,0,0,5892
1,15,0,0,1824,1045
1,16,0,0,0,552
1,17,0,0,1152,126
2,-15,0,0,1152,182
2,-14,0,0,0,501
2,-13,0,0,672,747
2,-12,0,0,0,3975
2,-11,0,0,54304,36499
2,-10,0,0,0,14796
2,-9,0,0,15552,12489
2,-8,0,0,0,4685
2,-7,0,0,23872,21642
2,-6,0,0,0,1362
2,-5,0,0,21152,19746
2,-4,0,0,0,243
2,-3,0,0,6176,6082
2,-2,0,0,0,74875
2,-1,0,0,2049536,1875897
2,0,0,0,0,151799
2,1,15,15,1268209,1167375
2,2,0,0,0,47662
2,3,0,0,6176,6081
2,4,0,0,0,243
2,5,0,0,27328,25648
2,6,0,0,0,1734
2,7,0,0,45024,40833
2,8,0,0,0,6710
2,9,0,0,39424,33307
2,10,0,0,0,20071
2,11,1,1,69855,48802
2,12,0,0,0,15190
2,13,3,3,54973,39590
2,14,0,0,0,5892
2,15,0,0,1824,1045
2,16,0,0,0,552
2,17,0,0,1152,126
3,-15,0,0,1152,182
3,-14,0,0,0,501
3,-13,0,0,672,747
3,-12,0,0,0,3975
3,-11,0,0,54304,36499
3,-10,0,0,0,14796
3,-9,0,0,15552,12489
3,-8,0,0,0,4685
3,-7,0,0,23872,21642
3,-6,0,0,0,1362
3,-5,0,0,21152,19746
3,-4,0,0,0,243
3,-3,0,0,6176,6082
3,-2,0,0,0,74875
3,-1,0,0,2049536,1875897
3,0,0,0,0,151799
3,1,15,15,1268209,1167375
3,2,0,0,0,47662
3,3,0,0,6176,6081
3,4,0,0,0,243
3,5,0,0,27328,25648
3,6,0,0,0,1734
3,7,0,0,45024,40833
3,8,0,0,0,6710
3,9,0,0,39424,33307
3,10,0,0,0,20071
3,11,1,1,69855,48802
3,12,0,0,0,15190
3,13,3,3,54973,39590
3,14,0,0,0,5892
3,15,0,0,1824,1045
3,16,0,0,0,552
3,17,0,0,1152,126
4,-15,0,0,0,0
4,-14,0,0,0,0
4,-13,0,0,0,24
4,-12,0,0,0,2299
4,-11,0,0,32768,21786
4,-10,0,0,0,11363
4,-9,0,0,33344,22661
4,-8,0,0,0,12445
4,-7,0,0,77888,46441
4,-6,0,0,0,28683
4,-5,0,0,45888,42198
4,-4,0,0,0,13957
4,-3,0,0,89920,65267
4,-2,0,0,0,77429
4,-1,0,0,2321152,2183698
4,0,0,0,0,107520
4,1,24,24,1541352,1461765
4,2,0,0,0,57184
4,3,0,0,82304,58213
4,4,0,0,0,13781
4,5,0,0,41728,38974
4,6,0,0,0,20917
4,7,0,0,83072,58188
4,8,0,0,0,4769
4,9,0,0,32768,27811
4,10,0,0,0,20244
4,11,3,3,53757,34437
4,12,0,0,0,18238
4,13,3,3,69629,46830
4,14,0,0,0,8222
4,15,0,0,0,226
4,16,0,0,0,0
4,17,0,0,0,0
5,-15,0,0,0,0
5,-14,0,0,0,0
5,-13,0,0,0,19
5,-12,0,0,0,908
5,-11,0,0,3584,2637
5,-10,0,0,0,3273
5,-9,0,0,15872,12514
5,-8,0,0,0,11865
5,-7,0,0,121472,96090
5,-6,0,0,0,36635
5,-5,0,0,401792,315678
5,-4,0,0,0,77951
5,-3,0,0,488576,390505
5,-2,0,0,0,113721
5,-1,0,0,1649536,1554386
5,0,0,0,0,69251
5,1,15,15,1160561,1117250
5,2,0,0,0,100022
5,3,0,0,397952,321500
5,4,0,0,0,71344
5,5,0,0,335744,256974
5,6,0,0,0,30463
5,7,0,0,115840,95431
5,8,0,0,0,31748
5,9,0,0,212480,169570
5,10,0,12,0,74818
5,11,15,3,228849,153306
5,12,0,0,0,25404
5,13,0,0,28672,21739
5,14,0,0,0,5801
5,15,0,0,0,127
5,16,0,0,0,0
5,17,0,0,0,0
6,-15,0,0,0,0
6,-14,0,0,0,0
6,-13,0,0,0,0
6,-12,0,0,0,0
6,-11,0,0,0,12
6,-10,0,0,0,5410
6,-9,0,0,61440,42709
6,-8,0,0,0,15088
6,-7,0,0,15360,13581
6,-6,0,0,0,2578
6,-5,0,0,30720,28134
6,-4,0,0,0,546
6,-3,0,0,15360,14985
6,-2,0,0,0,63775
6,-1,0,0,2060800,1891500
6,0,0,0,0,163750
6,1,15,15,1256945,1158516
6,2,0,0,0,39803
6,3,0,0,15360,15060
6,4,0,0,0,551
6,5,0,0,46080,42417
6,6,0,0,0,3658
6,7,0,0,46080,40543
6,8,0,0,0,18841
6,9,0,0,76800,55567
6,10,0,0,0,17407
6,11,4,4,61436,44526
6,12,0,0,0,7339
6,13,0,0,0,85
6,14,0,0,0,0
6,15,0,0,0,0
6,16,0,0,0,0
6,17,0,0,0,0
7,-15,0,0,0,0
7,-14,0,0,0,0
7,-13,0,0,0,0
7,-12,0,0,0,0
7,-11,0,0,0,12
7,-10,0,0,0,5410
7,-9,0,0,61440,42709
7,-8,0,0,0,15088
7,-7,0,0,15360,13581
7,-6,0,0,0,2578
7,-5,0,0,30720,28134
7,-4,0,0,0,546
7,-3,0,0,15360,14985
7,-2,0,0,0,63775
7,-1,0,0,2060800,1891500
7,0,0,0,0,163750
7,1,15,15,1256945,1158516
7,2,0,0,0,39803
7,3,0,0,15360,15060
7,4,0,0,0,551
7,5,0,0,46080,42417
7,6,0,0,0,3658
7,7,0,0,46080,40543
7,8,0,0,0,18841
7,9,0,0,76800,55567
7,10,0,0,0,17407
7,11,4,4,61436,44526
7,12,0,0,0,7339
7,13,0,0,0,85
7,14,0,0,0,0
7,15,0,0,0,0
7,16,0,0,0,0
7,17,0,0,0,0
8,-15,0,0,0,0
8,-14,0,0,0,0
8,-13,0,0,0,0
8,-12,0,0,0,0
8,-11,0,0,0,12
8,-10,0,0,0,5410
8,-9,0,0,61440,42709
8,-8,0,0,0,15088
8,-7,0,0,15360,13581
8,-6,0,0,0,2578
8,-5,0,0,30720,28134
8,-4,0,0,0,546
8,-3,0,0,15360,14985
8,-2,0,0,0,63775
8,-1,0,0,2060800,1891500
8,0,0,0,0,163750
8,1,15,15,1256945,1158516
8,2,0,0,0,39803
8,3,0,0,15360,15060
8,4,0,0,0,551
8,5,0,0,46080,42417
8,6,0,0,0,3658
8,7,0,0,46080,40543
8,8,0,0,0,18841
8,9,0,0,76800,55567
8,10,0,0,0,17407
8,11,4,4,61436,44526
8,12,0,0,0,7339
8,13,0,0,0,85
8,14,0,0,0,0
8,15,0,0,0,0
8,16,0,0,0,0
8,17,0,0,0,0
