Rank,Count (Max),Count (Avg)
0,57,57
1,6,6
2,6,6
3,12,18
4,9,24
5,9,18
6,15,15
7,15,42
8,9,42
9,15,21
10,30,21
11,30,21
12,24,24
13,27,27
14,24,21
15,12,27
16,12,18
17,24,33
18,27,48
19,15,42
20,12,60
21,21,30
22,27,18
23,30,21
24,27,12
25,24,21
26,33,21
27,39,15
28,36,0
29,27,0
30,15,0
31,9,0
32,3,0
33,9,0
34,12,0
35,9,0
36,3,0
37,6,0
38,3,0
39,6,0
