node,-116,-115,-114,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,114,115,116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,12,9,3,0,15,18,21,21,30,27,33,21,54,66,63,75,75,105,123,117,165,234,324,303,459,633,606,807,1053,1056,1407,2016,2079,2406,2529,2490,2355,2532,2814,3315,3999,4497,4749,5730,6612,6825,7050,7944,8307,8385,8748,8361,8010,8262,8190,9033,8841,7686,7692,6870,6315,5907,5676,5163,4893,4761,5160,5571,6276,6876,7134,8013,8982,9477,9981,11040,11523,12375,12111,11772,11943,13101,13764,13059,13821,16386,35964,64968,26310,64968,35964,16386,13821,13059,13764,13101,11943,11772,12111,12375,11523,11040,9981,9477,8982,8013,7134,6876,6276,5571,5160,4761,4893,5163,5676,5907,6315,6870,7692,7686,8841,9033,8190,8262,8010,8361,8748,8385,8307,7944,7050,6825,6612,5730,4749,4497,3999,3315,2814,2532,2355,2490,2529,2406,2079,2016,1407,1056,1053,807,606,633,459,303,324,234,165,117,123,105,75,75,63,66,54,21,33,27,30,21,21,18,15,0,3,9,12,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,9,0,6,0,12,0,12,18,21,12,27,3,27,45,51,48,57,87,51,66,108,105,102,210,195,144,117,111,144,174,207,147,171,171,273,243,198,309,441,432,378,654,786,807,729,825,816,951,1002,1266,1464,1491,1431,1491,1584,1677,1710,2313,2352,2142,2187,2478,2526,2724,2820,3015,3261,3489,3318,2922,3120,3480,3360,3405,3372,3099,2586,2562,2391,2280,2304,2478,2394,2298,2430,2496,4560,3021,2691,2463,2691,3249,4071,3240,3849,3408,3459,4464,4929,6039,6690,7509,8721,9939,10983,12522,15792,21300,32445,40878,57288,111693,80652,111693,57288,40878,32445,21300,15792,12522,10983,9939,8721,7509,6690,6039,4929,4464,3459,3408,3849,3240,4071,3249,2691,2463,2691,3021,4560,2496,2430,2298,2394,2478,2304,2280,2391,2562,2586,3099,3372,3405,3360,3480,3120,2922,3318,3489,3261,3015,2820,2724,2526,2478,2187,2142,2352,2313,1710,1677,1584,1491,1431,1491,1464,1266,1002,951,816,825,729,807,786,654,378,432,441,309,198,243,273,171,171,147,207,174,144,111,117,144,195,210,102,105,108,66,51,87,57,48,51,45,27,3,27,12,21,18,12,0,12,0,6,0,9,0,3,0
2,3,6,3,3,3,15,0,12,9,18,18,9,30,33,39,60,63,54,78,75,96,45,108,189,165,117,135,153,156,132,156,177,249,228,162,267,408,279,264,330,417,402,402,561,687,654,600,888,939,1059,1017,1245,1149,1377,1488,1317,1332,1566,1770,1734,2127,2310,2367,2418,2457,2622,2448,2277,2643,2721,2850,3099,3297,3321,2976,2604,3117,3291,4017,3219,2823,2931,3036,2715,2688,2535,2625,2553,2622,2616,2709,2913,3924,3543,3252,2961,3312,3342,3243,3051,3129,3195,4029,4920,5592,6555,8103,9765,11796,14268,18324,26304,34671,53313,125505,122892,125505,53313,34671,26304,18324,14268,11796,9765,8103,6555,5592,4920,4029,3195,3129,3051,3243,3342,3312,2961,3252,3543,3924,2913,2709,2616,2622,2553,2625,2535,2688,2715,3036,2931,2823,3219,4017,3291,3117,2604,2976,3321,3297,3099,2850,2721,2643,2277,2448,2622,2457,2418,2367,2310,2127,1734,1770,1566,1332,1317,1488,1377,1149,1245,1017,1059,939,888,600,654,687,561,402,402,417,330,264,279,408,267,162,228,249,177,156,132,156,153,135,117,165,189,108,45,96,75,78,54,63,60,39,33,30,9,18,18,9,12,0,15,3,3,3,6,3
3,9,0,6,9,0,12,6,15,9,18,12,18,36,30,39,42,87,78,90,132,45,102,93,105,111,105,225,168,177,159,195,222,159,258,300,234,225,279,333,303,411,543,495,498,516,615,693,768,951,870,1002,1242,1368,1473,1278,1428,1455,1386,1632,1686,1953,2019,1884,2169,2091,2109,2328,2247,2271,1998,2115,2061,2241,2688,2778,2763,2817,3075,3357,2967,3021,3570,3624,3234,3420,3339,3357,3297,3342,3753,3891,4110,3663,3936,3981,4584,4182,3339,3378,3579,3657,3462,3942,4362,5277,6381,7842,9744,12291,16326,20211,26652,37212,52806,113547,124884,113547,52806,37212,26652,20211,16326,12291,9744,7842,6381,5277,4362,3942,3462,3657,3579,3378,3339,4182,4584,3981,3936,3663,4110,3891,3753,3342,3297,3357,3339,3420,3234,3624,3570,3021,2967,3357,3075,2817,2763,2778,2688,2241,2061,2115,1998,2271,2247,2328,2109,2091,2169,1884,2019,1953,1686,1632,1386,1455,1428,1278,1473,1368,1242,1002,870,951,768,693,615,516,498,495,543,411,303,333,279,225,234,300,258,159,222,195,159,177,168,225,105,111,105,93,102,45,132,90,78,87,42,39,30,36,18,12,18,9,15,6,12,0,9,6,0,9
4,9,3,3,12,0,9,3,9,9,12,21,27,45,18,48,78,90,51,84,114,81,72,45,177,159,90,90,180,117,162,183,234,168,318,249,174,255,258,333,240,327,429,360,456,567,642,714,801,888,924,1224,1176,1110,1242,1251,1446,1485,1485,1425,1392,1398,1392,1536,1542,1236,1389,1623,1500,1584,1638,1776,1818,1827,1725,1830,2286,2679,2904,3480,4161,3900,4260,4638,4587,4797,5172,5187,4914,4614,4836,5313,5907,5472,5235,4944,4422,3192,2973,2889,3567,3474,3396,4116,5214,5613,6723,8565,10242,12273,16473,20544,29757,41550,50556,102348,113760,102348,50556,41550,29757,20544,16473,12273,10242,8565,6723,5613,5214,4116,3396,3474,3567,2889,2973,3192,4422,4944,5235,5472,5907,5313,4836,4614,4914,5187,5172,4797,4587,4638,4260,3900,4161,3480,2904,2679,2286,1830,1725,1827,1818,1776,1638,1584,1500,1623,1389,1236,1542,1536,1392,1398,1392,1425,1485,1485,1446,1251,1242,1110,1176,1224,924,888,801,714,642,567,456,360,429,327,240,333,258,255,174,249,318,168,234,183,162,117,180,90,90,159,177,45,72,81,114,84,51,90,78,48,18,45,27,21,12,9,9,3,9,0,12,3,3,9
5,9,3,3,0,0,21,3,6,9,36,24,24,51,33,45,72,30,60,54,24,75,45,48,111,123,111,156,150,129,192,207,177,213,168,207,207,168,237,204,240,234,264,420,453,465,621,546,573,609,699,864,918,942,948,1149,1167,1242,984,843,1062,867,870,1059,1044,930,843,999,963,882,1200,1287,1497,1437,1785,2109,2070,2697,3045,3486,3906,4812,5730,6285,5967,7053,7896,7773,8013,8091,8100,6876,6264,5424,4749,3771,3564,3336,3051,3147,3054,3531,4404,5307,7035,7056,7950,9246,11601,14619,19668,23661,29355,37800,44511,92394,97386,92394,44511,37800,29355,23661,19668,14619,11601,9246,7950,7056,7035,5307,4404,3531,3054,3147,3051,3336,3564,3771,4749,5424,6264,6876,8100,8091,8013,7773,7896,7053,5967,6285,5730,4812,3906,3486,3045,2697,2070,2109,1785,1437,1497,1287,1200,882,963,999,843,930,1044,1059,870,867,1062,843,984,1242,1167,1149,948,942,918,864,699,609,573,546,621,465,453,420,264,234,240,204,237,168,207,207,168,213,177,207,192,129,150,156,111,123,111,48,45,75,24,54,60,30,72,45,33,51,24,24,36,9,6,3,21,0,0,3,3,9
6,9,3,3,12,0,0,12,9,9,24,12,12,21,9,27,39,48,36,45,51,45,57,60,78,69,90,105,87,90,81,132,111,120,84,81,108,120,117,138,189,141,192,282,273,387,471,594,480,333,330,339,348,405,471,558,585,627,702,690,531,495,528,537,576,639,612,975,987,1332,1389,1272,1335,1512,2007,3024,3603,4227,3732,4035,5142,5430,6141,6966,8238,8961,10017,9585,7839,7776,7749,6693,5793,5382,4716,4149,4098,3936,4413,5001,5265,5862,6360,6735,6564,8145,9774,12087,13845,14046,16653,20934,26082,35340,47028,85767,78060,85767,47028,35340,26082,20934,16653,14046,13845,12087,9774,8145,6564,6735,6360,5862,5265,5001,4413,3936,4098,4149,4716,5382,5793,6693,7749,7776,7839,9585,10017,8961,8238,6966,6141,5430,5142,4035,3732,4227,3603,3024,2007,1512,1335,1272,1389,1332,987,975,612,639,576,537,528,495,531,690,702,627,585,558,471,405,348,339,330,333,480,594,471,387,273,282,192,141,189,138,117,120,108,81,84,120,111,132,81,90,87,105,90,69,78,60,57,45,51,45,36,48,39,27,9,21,12,12,24,9,9,12,0,0,12,3,3,9
7,0,0,0,0,0,0,0,0,9,6,0,0,0,6,3,3,12,9,0,3,18,6,3,15,15,15,15,6,18,18,21,18,18,39,27,42,42,45,75,54,69,87,75,99,138,177,96,153,132,144,192,132,237,156,258,255,228,255,294,345,348,390,528,489,516,552,954,1494,1581,1779,2181,1998,2493,2862,3066,3795,4038,4476,5577,6738,7914,8685,8577,9072,8778,8166,6801,5997,5385,4806,4143,4806,5622,6141,6864,7914,7716,6927,6762,7554,7518,8064,8355,10752,11301,10848,11427,13245,15354,18402,21540,24963,31182,42939,77874,58218,77874,42939,31182,24963,21540,18402,15354,13245,11427,10848,11301,10752,8355,8064,7518,7554,6762,6927,7716,7914,6864,6141,5622,4806,4143,4806,5385,5997,6801,8166,8778,9072,8577,8685,7914,6738,5577,4476,4038,3795,3066,2862,2493,1998,2181,1779,1581,1494,954,552,516,489,528,390,348,345,294,255,228,255,258,156,237,132,192,144,132,153,96,177,138,99,75,87,69,54,75,45,42,42,27,39,18,18,21,18,18,6,15,15,15,15,3,6,18,3,0,9,12,3,3,6,0,0,0,6,9,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,12,15,12,12,33,51,48,81,72,57,144,93,57,69,102,123,165,156,279,315,219,267,285,396,351,366,495,579,990,2064,1731,1515,1470,1542,1719,1815,1959,2784,3729,4416,4674,4800,4809,4221,4587,4380,4167,4524,4659,5064,5043,5685,6567,7212,7833,8946,8631,8127,7509,7239,7737,6816,7956,8799,8331,9108,11346,11754,11775,11703,12528,14130,15291,15021,17733,21582,22134,27303,46113,73338,43338,73338,46113,27303,22134,21582,17733,15021,15291,14130,12528,11703,11775,11754,11346,9108,8331,8799,7956,6816,7737,7239,7509,8127,8631,8946,7833,7212,6567,5685,5043,5064,4659,4524,4167,4380,4587,4221,4809,4800,4674,4416,3729,2784,1959,1815,1719,1542,1470,1515,1731,2064,990,579,495,366,351,396,285,267,219,315,279,156,165,123,102,69,57,93,144,57,72,81,48,51,33,12,12,15,12,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
