Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-60,0,0,0,0
0,-59,0,0,0,0
0,-58,0,0,3,0
0,-57,0,0,3,0
0,-56,0,0,6,0
0,-55,0,0,9,0
0,-54,0,0,9,0
0,-53,0,0,13,0
0,-52,0,0,15,0
0,-51,0,0,22,0
0,-50,0,0,21,0
0,-49,0,0,46,0
0,-48,0,0,52,0
0,-47,0,0,43,0
0,-46,0,0,27,0
0,-45,0,0,93,0
0,-44,0,0,78,0
0,-43,0,0,84,3
0,-42,0,0,125,5
0,-41,0,0,118,5
0,-40,0,0,149,5
0,-39,0,0,147,16
0,-38,0,0,112,21
0,-37,0,0,169,51
0,-36,0,0,187,58
0,-35,0,0,151,66
0,-34,0,0,148,80
0,-33,0,0,182,106
0,-32,0,0,218,117
0,-31,0,0,239,123
0,-30,0,0,224,104
0,-29,0,0,324,149
0,-28,0,0,354,148
0,-27,0,0,192,155
0,-26,0,0,381,191
0,-25,0,0,388,233
0,-24,0,0,262,238
0,-23,0,0,399,343
0,-22,0,0,496,371
0,-21,0,0,401,367
0,-20,0,0,432,386
0,-19,0,0,524,432
0,-18,0,0,428,402
0,-17,0,0,485,592
0,-16,0,0,551,546
0,-15,0,0,442,555
0,-14,0,0,461,553
0,-13,0,0,547,594
0,-12,0,0,584,654
0,-11,0,0,450,686
0,-10,0,0,674,748
0,-9,0,0,753,755
0,-8,0,0,407,752
0,-7,0,0,674,829
0,-6,0,0,871,912
0,-5,0,0,479,838
0,-4,0,0,770,828
0,-3,0,0,660,1011
0,-2,0,0,495,1482
0,-1,0,0,2833,2483
0,0,36,36,510,1344
0,1,9,9,2824,2474
0,2,6,7,489,1475
0,3,7,10,653,1001
0,4,8,7,762,821
0,5,13,11,466,827
0,6,12,12,859,900
0,7,9,16,665,813
0,8,10,14,397,738
0,9,10,13,743,742
0,10,8,13,666,735
0,11,6,5,444,681
0,12,7,5,577,649
0,13,6,5,541,589
0,14,5,6,456,547
0,15,3,4,439,551
0,16,2,2,549,544
0,17,3,0,482,592
0,18,1,0,427,402
0,19,2,1,522,431
0,20,4,0,428,386
0,21,4,0,397,367
0,22,3,1,493,370
0,23,1,1,398,342
0,24,0,2,262,236
0,25,1,2,387,231
0,26,0,0,381,191
0,27,1,0,191,155
0,28,1,0,353,148
0,29,1,0,323,149
0,30,0,0,224,104
0,31,1,0,238,123
0,32,2,0,216,117
0,33,0,1,182,105
0,34,0,1,148,79
0,35,0,1,151,65
0,36,0,1,187,57
0,37,0,0,169,51
0,38,0,0,112,21
0,39,0,0,147,16
0,40,1,0,148,5
0,41,1,0,117,5
0,42,1,0,124,5
0,43,1,0,83,3
0,44,0,0,78,0
0,45,0,0,93,0
0,46,0,0,27,0
0,47,0,0,43,0
0,48,0,0,52,0
0,49,0,0,46,0
0,50,0,0,21,0
0,51,0,0,22,0
0,52,0,0,15,0
0,53,0,0,13,0
0,54,0,0,9,0
0,55,0,0,9,0
0,56,0,0,6,0
0,57,0,0,3,0
0,58,0,0,3,0
0,59,0,0,0,0
0,60,0,0,0,0
1,-60,0,0,1,0
1,-59,0,0,2,0
1,-58,0,0,4,0
1,-57,0,0,9,0
1,-56,0,0,11,0
1,-55,0,0,2,0
1,-54,0,0,16,0
1,-53,0,0,12,0
1,-52,0,0,20,0
1,-51,0,0,53,0
1,-50,0,0,45,0
1,-49,0,0,51,0
1,-48,0,0,76,0
1,-47,0,0,40,0
1,-46,0,0,104,0
1,-45,0,0,153,2
1,-44,0,0,57,3
