,rank,count
0,0,45
1,1,6
2,2,6
3,3,15
4,4,18
5,5,21
6,6,12
7,7,12
8,8,18
9,9,3
10,10,15
11,11,12
12,12,27
13,13,15
14,14,6
15,15,12
