Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-90,0,0,0,0
0,-89,0,0,0,0
0,-88,0,0,0,0
0,-87,0,0,0,0
0,-86,0,0,0,0
0,-85,0,0,0,0
0,-84,0,0,0,0
0,-83,0,0,0,0
0,-82,0,0,0,0
0,-81,0,0,0,0
0,-80,0,0,0,0
0,-79,0,0,0,0
0,-78,0,0,3,0
0,-77,0,0,3,0
0,-76,0,0,0,0
0,-75,0,0,6,0
0,-74,0,0,6,0
0,-73,0,0,0,0
0,-72,0,0,9,0
0,-71,0,0,9,0
0,-70,0,0,0,0
0,-69,0,0,24,0
0,-68,0,0,24,0
0,-67,0,0,0,0
0,-66,0,0,33,3
0,-65,0,0,33,3
0,-64,0,0,0,0
0,-63,0,0,57,9
0,-62,0,0,54,6
0,-61,0,0,3,18
0,-60,0,0,108,27
0,-59,0,0,66,6
0,-58,0,0,0,15
0,-57,0,0,642,21
0,-56,0,0,558,33
0,-55,0,0,6,39
0,-54,0,0,513,24
0,-53,0,0,48,66
0,-52,0,0,15,78
0,-51,0,0,1191,84
0,-50,0,0,420,123
0,-49,0,0,24,117
0,-48,0,0,702,141
0,-47,0,0,333,165
0,-46,0,0,36,192
0,-45,0,0,660,324
0,-44,0,0,612,345
0,-43,0,0,57,456
0,-42,0,0,846,591
0,-41,0,0,528,618
0,-40,0,0,114,621
0,-39,0,0,1446,633
0,-38,0,0,2340,675
0,-37,0,0,264,687
0,-36,0,0,1146,666
0,-35,0,0,669,828
0,-34,0,0,198,987
0,-33,0,0,558,870
0,-32,0,0,1416,1071
0,-31,0,0,330,1176
0,-30,0,0,723,1134
0,-29,0,0,651,1005
0,-28,0,0,714,1251
0,-27,0,0,648,1080
0,-26,0,0,1038,1140
0,-25,0,0,684,1113
0,-24,0,0,801,1041
0,-23,0,0,1944,1014
0,-22,0,0,795,915
0,-21,0,0,444,888
0,-20,0,0,600,789
0,-19,0,0,1266,732
0,-18,0,0,549,813
0,-17,0,0,1545,828
0,-16,0,0,3108,855
0,-15,0,0,291,867
0,-14,0,0,855,1113
0,-13,0,0,2733,1251
0,-12,0,0,486,1380
0,-11,0,0,1173,1425
0,-10,0,0,2667,1431
0,-9,0,0,738,1719
0,-8,0,0,552,1755
0,-7,0,0,1209,1884
0,-6,0,0,78,1734
0,-5,0,0,393,1581
0,-4,0,0,1326,1500
0,-3,0,0,282,1779
0,-2,0,0,1578,4032
0,-1,0,0,13050,7554
0,0,36,36,0,3420
0,1,0,0,13050,7554
0,2,0,0,1578,4032
0,3,0,0,282,1779
0,4,0,0,1326,1500
0,5,0,3,393,1578
0,6,0,0,78,1734
0,7,3,3,1206,1881
0,8,3,3,549,1752
0,9,3,3,735,1716
0,10,3,3,2664,1428
0,11,3,3,1170,1422
0,12,3,3,483,1377
0,13,3,0,2730,1251
0,14,0,0,855,1113
0,15,0,0,291,867
0,16,0,0,3108,855
0,17,0,0,1545,828
0,18,0,0,549,813
0,19,0,0,1266,732
0,20,0,18,600,771
0,21,6,24,438,864
0,22,12,30,783,885
0,23,12,9,1932,1005
0,24,12,9,789,1032
0,25,12,9,672,1104
0,26,12,3,1026,1137
0,27,12,6,636,1074
0,28,9,3,705,1248
0,29,6,0,645,1005
0,30,3,0,720,1134
0,31,3,0,327,1176
0,32,3,0,1413,1071
0,33,3,0,555,870
0,34,3,0,195,987
0,35,3,0,666,828
0,36,0,0,1146,666
0,37,0,0,264,687
0,38,0,0,2340,675
0,39,0,0,1446,633
0,40,0,0,114,621
0,41,0,6,528,612
0,42,0,15,846,576
0,43,0,9,57,447
0,44,0,6,612,339
0,45,6,6,654,318
0,46,6,0,30,192
0,47,6,0,327,165
0,48,6,0,696,141
0,49,6,0,18,117
0,50,6,0,414,123
0,51,6,0,1185,84
0,52,0,0,15,78
0,53,0,0,48,66
0,54,0,0,513,24
0,55,0,0,6,39
0,56,0,0,558,33
0,57,0,0,642,21
0,58,0,0,0,15
0,59,0,0,66,6
0,60,0,0,108,27
0,61,0,0,3,18
0,62,0,0,54,6
0,63,0,0,57,9
0,64,0,0,0,0
0,65,0,0,33,3
0,66,0,0,33,3
0,67,0,0,0,0
0,68,0,0,24,0
0,69,0,0,24,0
0,70,0,0,0,0
0,71,0,0,9,0
0,72,0,0,9,0
0,73,0,0,0,0
0,74,0,0,6,0
0,75,0,0,6,0
0,76,0,0,0,0
0,77,0,0,3,0
0,78,0,0,3,0
0,79,0,0,0,0
0,80,0,0,0,0
0,81,0,0,0,0
0,82,0,0,0,0
0,83,0,0,0,0
0,84,0,0,0,0
0,85,0,0,0,0
0,86,0,0,0,0
0,87,0,0,0,0
0,88,0,0,0,0
0,89,0,0,0,0
0,90,0,0,0,0
1,-90,0,0,27,0
1,-89,0,0,0,0
1,-88,0,0,0,0
1,-87,0,0,36,0
1,-86,0,0,0,0
1,-85,0,0,0,0
1,-84,0,0,54,0
1,-83,0,0,0,0
1,-82,0,0,0,0
1,-81,0,0,102,6
1,-80,0,0,0,9
1,-79,0,0,0,6
1,-78,0,0,162,3
1,-77,0,0,0,15
1,-76,0,0,0,9
1,-75,0,0,54,15
1,-74,0,0,0,15
1,-73,0,0,0,36
1,-72,0,0,513,27
1,-71,0,0,0,45
1,-70,0,0,0,18
1,-69,0,0,69,84
1,-68,0,0,105,24
1,-67,0,0,6,39
1,-66,0,0,213,60
1,-65,0,0,90,48
1,-64,0,0,6,33
1,-63,0,0,270,33
1,-62,0,0,108,84
1,-61,0,0,0,81
1,-60,0,0,447,36
1,-59,0,0,162,63
1,-58,0,0,0,78
1,-57,0,0,165,132
1,-56,0,0,141,123
1,-55,0,0,0,132
1,-54,0,0,714,216
1,-53,0,0,435,183
1,-52,0,0,21,171
1,-51,0,0,396,120
1,-50,0,0,1128,192
1,-49,0,0,60,258
1,-48,0,0,243,285
1,-47,0,0,309,270
1,-46,0,0,213,237
1,-45,0,0,369,234
1,-44,0,0,390,261
1,-43,0,0,210,276
1,-42,0,0,276,279
1,-41,0,0,156,258
1,-40,0,0,147,291
1,-39,0,0,171,261
1,-38,0,0,549,279
1,-37,0,0,408,357
1,-36,0,0,132,327
1,-35,0,0,339,351
1,-34,0,0,411,456
1,-33,0,0,273,447
1,-32,0,0,177,318
1,-31,0,0,606,315
1,-30,0,0,387,267
1,-29,0,0,330,372
1,-28,0,0,366,441
1,-27,0,0,642,495
1,-26,0,0,93,426
1,-25,0,0,405,441
1,-24,0,0,780,453
1,-23,0,0,123,474
1,-22,0,0,786,480
1,-21,0,0,282,540
1,-20,0,0,102,615
1,-19,0,0,333,1110
1,-18,0,0,381,417
1,-17,0,0,219,432
1,-16,0,0,1137,450
1,-15,0,0,204,546
1,-14,0,0,1335,408
