,rank,count
0,0,57
1,1,6
2,2,6
3,3,12
4,4,9
5,5,9
6,6,15
7,7,15
8,8,9
9,9,15
10,10,30
11,11,30
12,12,24
13,13,27
14,14,24
15,15,12
16,16,12
17,17,24
18,18,27
19,19,15
20,20,12
21,21,21
22,22,27
23,23,30
24,24,27
25,25,24
26,26,33
27,27,39
28,28,36
29,29,27
30,30,15
31,31,9
32,32,3
33,33,9
34,34,12
35,35,9
36,36,3
37,37,6
38,38,3
39,39,6
