Node,1,6,11,16,21,26,31,36,41,46,52
0,4742,15869,12891,8105,5411,2294,558,111,16,3
1,4809,15819,12950,8077,5381,2300,559,93,11,1
2,4906,15955,12744,8095,5400,2239,532,113,15,1
3,4846,15763,12942,8120,5361,2283,551,115,18,1
4,4783,15917,12734,8210,5335,2329,580,94,17,1
5,4781,15792,12932,8202,5358,2295,540,92,8,0
6,4793,15878,12943,8109,5351,2287,544,81,12,2
7,4688,16151,12791,8156,5234,2313,552,103,12,0
8,4858,15981,12775,8027,5339,2322,576,109,13,0
9,4851,15844,12947,8145,5282,2274,548,102,7,0
10,4758,15928,12885,8136,5437,2253,493,98,11,1
11,4784,15935,12768,8083,5421,2350,556,89,14,0
12,4927,15898,12824,8119,5318,2264,546,93,9,2
13,4704,16047,12936,8133,5333,2196,537,105,7,2
14,4727,15805,12918,8329,5284,2290,542,91,14,0
15,4787,15989,12771,8205,5327,2263,541,110,7,0
16,4833,15815,12776,8203,5415,2253,594,101,10,0
17,4740,15999,12817,8157,5358,2269,549,103,8,0
18,4802,15891,12720,8195,5408,2317,557,101,8,1
19,4767,15865,12889,8122,5432,2260,562,89,12,2
