Node,25,260,495,730,965,1201,1436,1671,1906,2141,2377
0,4,3,1,0,1,0,1,0,0,0
1,3,1,4,0,1,0,0,1,0,0
2,2,3,2,1,0,1,0,0,0,1
3,4,2,2,1,1,0,0,0,0,0
4,2,2,1,3,2,0,0,0,0,0
5,5,3,1,1,0,0,0,0,0,0
6,6,2,2,0,0,0,0,0,0,0
7,3,4,1,0,1,1,0,0,0,0
8,4,4,1,0,1,0,0,0,0,0
9,4,2,2,1,1,0,0,0,0,0
10,4,5,0,0,1,0,0,0,0,0
11,6,0,0,0,3,1,0,0,0,0
12,3,2,1,1,1,1,1,0,0,0
13,5,3,0,0,1,1,0,0,0,0
14,4,0,1,2,1,1,1,0,0,0
15,6,2,2,0,0,0,0,0,0,0
16,5,4,1,0,0,0,0,0,0,0
17,5,3,0,0,0,0,2,0,0,0
18,4,5,0,0,1,0,0,0,0,0
19,5,3,1,1,0,0,0,0,0,0
