nodes,degree,degree_centr,page_rank_alpha0.85_centr,betweenness_centr,closeness_centr,eigenvector_centr,katz_alpha0.1_beta1.0_centr,harmonic_centr,subgraph_centr,communicability_betweenness_centr
0,3,0.42857142857142855,0.10092671616037824,0.0,0.6363636363636364,0.31162801107379273,0.3306810997664147,5.0,8.321075837698013,0.2563753627651302
1,3,0.42857142857142855,0.10216093096270436,0.0,0.6363636363636364,0.29414645400929035,0.3273408908307994,5.0,7.785452427339897,0.24284044504589397
2,1,0.14285714285714285,0.04641106700297285,0.0,0.5384615384615384,0.11567167688125196,0.2525808794868927,4.0,2.2117915383370437,0.03613261525060706
3,7,1.0,0.22779951298336448,0.44444444444444436,1.0,0.5018615772074202,0.4432214130298852,7.0,19.596127759717387,0.7827577548202502
4,6,0.8571428571428571,0.18920655812226894,0.1587301587301587,0.875,0.4801947754068103,0.4202595181564156,6.5,17.94707676075629,0.6297729922660291
5,3,0.42857142857142855,0.10216093096270436,0.0,0.6363636363636364,0.29414645400929035,0.3273408908307994,5.0,7.785452427339887,0.24284044504589397
6,4,0.5714285714285714,0.13040756764522815,0.015873015873015872,0.7,0.3699995821325588,0.3607430091396135,5.5,11.360147637457313,0.36990634948824663
7,3,0.42857142857142855,0.10092671616037824,0.0,0.6363636363636364,0.31162801107379273,0.3306810997664147,5.0,8.321075837698015,0.25637536276512995
