nodes,degree,degree_centr,page_rank_alpha0.85_centr,betweenness_centr,closeness_centr,eigenvector_centr,katz_alpha0.1_beta1.0_centr,harmonic_centr,subgraph_centr,communicability_betweenness_centr
0,1,0.25,0.13108082780409108,0.0,0.5714285714285714,0.353553316674035,0.4218307438660538,2.5,1.6905489227709085,0.10210907289523688
1,4,1.0,0.47567668878363595,1.0,1.0,0.7071069290249942,0.5368754921931593,4.0,3.762195691083633,1.0
2,1,0.25,0.13108082780409108,0.0,0.5714285714285714,0.353553316674035,0.4218307438660538,2.5,1.6905489227709076,0.10210907289523677
3,1,0.25,0.13108082780409108,0.0,0.5714285714285714,0.353553316674035,0.4218307438660538,2.5,1.6905489227709078,0.10210907289523674
4,1,0.25,0.13108082780409108,0.0,0.5714285714285714,0.353553316674035,0.4218307438660538,2.5,1.6905489227709078,0.10210907289523675
