nodes,degree,degree_centr,page_rank_alpha0.85_centr,betweenness_centr,closeness_centr,eigenvector_centr,katz_alpha0.1_beta1.0_centr,harmonic_centr,subgraph_centr,communicability_betweenness_centr
0,2,1.0,0.48648582432442095,1.0,1.0,0.707106690085642,0.6107839137224398,2.0,2.1781835566085705,1.0
1,1,0.5,0.25675708783778944,0.0,0.6666666666666666,0.5000000644180599,0.5598852608963282,1.5,1.5890917783042844,0.1411224421177311
2,1,0.5,0.25675708783778944,0.0,0.6666666666666666,0.5000000644180599,0.5598852608963282,1.5,1.589091778304285,0.14112244211773117
