nodes,degree,degree_centr,page_rank_alpha0.85_centr,betweenness_centr,closeness_centr,eigenvector_centr,katz_alpha0.1_beta1.0_centr,harmonic_centr,subgraph_centr,communicability_betweenness_centr
0,2,0.5,0.15107497101269424,0.05555555555555555,0.6666666666666666,0.3192129106225465,0.411788046646933,3.0,2.7168273226219837,0.1990555492352574
1,3,0.75,0.21366050844932935,0.16666666666666666,0.8,0.45579874413462684,0.4537294130070079,3.5,4.167300497407891,0.4356079898241168
2,3,0.75,0.21366050844932935,0.16666666666666666,0.8,0.45579874413462684,0.4537294130070079,3.5,4.1673004974078935,0.4356079898241168
3,3,0.75,0.2108020060443234,0.05555555555555555,0.8,0.4912220105932124,0.45754226262900316,3.5,4.598517158955892,0.44051114249286794
4,3,0.75,0.2108020060443234,0.05555555555555555,0.8,0.4912220105932124,0.45754226262900316,3.5,4.598517158955892,0.4405111424928679
