node,-7,-5,-3,-2,-1,0,1,2,3,5,7
0,1,0,1,7,499,8,499,7,1,0,1
1,0,0,1,0,0,1,441,4,64,0,1
2,0,0,1,0,0,1,441,4,64,0,1
3,0,0,1,0,0,1,441,4,64,0,1
4,0,2,1,0,506,6,506,0,1,2,0
5,0,1,0,0,0,0,488,11,11,1,0
6,0,1,0,0,0,0,488,11,11,1,0
7,0,1,0,0,0,0,488,11,11,1,0
8,0,1,0,0,0,0,488,11,11,1,0
9,0,1,0,0,0,0,488,11,11,1,0
