node,-10,-8,-1,1,8,10
0,1,1,510,510,1,1
1,0,2,0,510,0,0
2,0,2,0,510,0,0
3,0,2,0,510,0,0
4,0,2,0,510,0,0
5,1,1,510,510,1,1
6,0,2,0,510,0,0
7,0,2,0,510,0,0
8,0,2,0,510,0,0
9,0,2,0,510,0,0
