node,-11,-9,-7,-6,-5,-4,-3,-1,1,3,4,5,6,7,11
0,1,0,1,0,0,1,1,508,508,1,1,0,0,1,1
1,0,1,0,0,0,1,0,0,477,32,0,0,0,1,0
2,0,1,0,0,0,1,0,0,477,32,0,0,0,1,0
3,0,1,0,0,0,1,0,0,477,32,0,0,0,1,0
4,0,1,0,0,1,1,0,0,464,44,0,1,0,0,0
5,1,0,0,1,1,0,1,508,508,1,0,1,1,0,1
6,0,1,0,0,1,0,0,0,493,16,0,0,1,0,0
7,0,1,0,0,1,0,0,0,493,16,0,0,1,0,0
8,0,1,0,0,1,0,0,0,493,16,0,0,1,0,0
9,0,1,0,0,1,0,0,0,493,16,0,0,1,0,0
