config,rank,succ
"[(None, False), (None, False), (None, True), (0, True), (2, True)]",16,"[[(3, False), (None, False), (None, True), (0, True), (2, True)], [(None, False), (None, False), (None, False), (0, True), (2, True)], [(None, False), (None, False), (None, True), (0, False), (2, True)], [(None, False), (None, False), (None, True), (0, True), (2, False)]]"
"[(None, False), (None, False), (None, True), (0, True), (3, False)]",15,"[[(3, False), (None, False), (None, True), (0, True), (3, False)], [(None, False), (None, False), (None, False), (0, True), (3, False)], [(None, False), (None, False), (None, True), (0, False), (3, False)], [(None, False), (None, False), (None, True), (0, True), (None, False)]]"
"[(None, False), (None, False), (None, True), (0, True), (3, True)]",17,"[[(3, False), (None, False), (None, True), (0, True), (3, True)], [(None, False), (None, False), (None, False), (0, True), (3, True)], [(None, False), (None, False), (None, True), (0, False), (3, True)], [(None, False), (None, False), (None, True), (0, True), (3, False)]]"
"[(None, False), (None, False), (None, True), (1, False), (None, False)]",13,"[[(None, False), (3, False), (None, True), (1, False), (None, False)], [(None, False), (None, False), (None, False), (1, False), (None, False)], [(None, False), (None, False), (None, True), (None, False), (None, False)]]"
"[(None, False), (None, False), (None, True), (1, False), (None, True)]",14,"[[(None, False), (3, False), (None, True), (1, False), (None, True)], [(None, False), (None, False), (None, False), (1, False), (None, True)], [(None, False), (None, False), (None, True), (None, False), (None, True)], [(None, False), (None, False), (None, True), (1, False), (None, False)]]"
"[(None, False), (None, False), (None, True), (1, False), (1, False)]",14,"[[(None, False), (3, False), (None, True), (1, False), (1, False)], [(None, False), (None, False), (None, False), (1, False), (1, False)], [(None, False), (None, False), (None, True), (None, False), (1, False)], [(None, False), (None, False), (None, True), (1, False), (None, False)]]"
"[(None, False), (None, False), (None, True), (1, False), (1, True)]",15,"[[(None, False), (3, False), (None, True), (1, False), (1, True)], [(None, False), (None, False), (None, False), (1, False), (1, True)], [(None, False), (None, False), (None, True), (None, False), (1, True)], [(None, False), (None, False), (None, True), (1, False), (1, False)]]"
"[(None, False), (None, False), (None, True), (1, False), (2, False)]",14,"[[(None, False), (3, False), (None, True), (1, False), (2, False)], [(None, False), (None, False), (None, False), (1, False), (2, False)], [(None, False), (None, False), (None, True), (None, False), (2, False)], [(None, False), (None, False), (None, True), (1, False), (None, False)]]"
"[(None, False), (None, False), (None, True), (1, False), (2, True)]",15,"[[(None, False), (3, False), (None, True), (1, False), (2, True)], [(None, False), (None, False), (None, False), (1, False), (2, True)], [(None, False), (None, False), (None, True), (None, False), (2, True)], [(None, False), (None, False), (None, True), (1, False), (2, False)]]"
"[(None, False), (None, False), (None, True), (1, False), (3, False)]",14,"[[(None, False), (3, False), (None, True), (1, False), (3, False)], [(None, False), (None, False), (None, False), (1, False), (3, False)], [(None, False), (None, False), (None, True), (None, False), (3, False)], [(None, False), (None, False), (None, True), (1, False), (None, False)]]"
"[(None, False), (None, False), (None, True), (1, False), (3, True)]",16,"[[(None, False), (3, False), (None, True), (1, False), (3, True)], [(None, False), (None, False), (None, False), (1, False), (3, True)], [(None, False), (None, False), (None, True), (None, False), (3, True)], [(None, False), (None, False), (None, True), (1, False), (3, False)]]"
"[(None, False), (None, False), (None, True), (1, True), (None, False)]",14,"[[(None, False), (3, False), (None, True), (1, True), (None, False)], [(None, False), (None, False), (None, False), (1, True), (None, False)], [(None, False), (None, False), (None, True), (1, False), (None, False)]]"
"[(None, False), (None, False), (None, True), (1, True), (None, True)]",15,"[[(None, False), (3, False), (None, True), (1, True), (None, True)], [(None, False), (None, False), (None, False), (1, True), (None, True)], [(None, False), (None, False), (None, True), (1, False), (None, True)], [(None, False), (None, False), (None, True), (1, True), (None, False)]]"
"[(None, False), (None, False), (None, True), (1, True), (1, False)]",15,"[[(None, False), (3, False), (None, True), (1, True), (1, False)], [(None, False), (None, False), (None, False), (1, True), (1, False)], [(None, False), (None, False), (None, True), (1, False), (1, False)], [(None, False), (None, False), (None, True), (1, True), (None, False)]]"
"[(None, False), (None, False), (None, True), (1, True), (1, True)]",16,"[[(None, False), (3, False), (None, True), (1, True), (1, True)], [(None, False), (None, False), (None, False), (1, True), (1, True)], [(None, False), (None, False), (None, True), (1, False), (1, True)], [(None, False), (None, False), (None, True), (1, True), (1, False)]]"
"[(None, False), (None, False), (None, True), (1, True), (2, False)]",15,"[[(None, False), (3, False), (None, True), (1, True), (2, False)], [(None, False), (None, False), (None, False), (1, True), (2, False)], [(None, False), (None, False), (None, True), (1, False), (2, False)], [(None, False), (None, False), (None, True), (1, True), (None, False)]]"
"[(None, False), (None, False), (None, True), (1, True), (2, True)]",16,"[[(None, False), (3, False), (None, True), (1, True), (2, True)], [(None, False), (None, False), (None, False), (1, True), (2, True)], [(None, False), (None, False), (None, True), (1, False), (2, True)], [(None, False), (None, False), (None, True), (1, True), (2, False)]]"
"[(None, False), (None, False), (None, True), (1, True), (3, False)]",15,"[[(None, False), (3, False), (None, True), (1, True), (3, False)], [(None, False), (None, False), (None, False), (1, True), (3, False)], [(None, False), (None, False), (None, True), (1, False), (3, False)], [(None, False), (None, False), (None, True), (1, True), (None, False)]]"
"[(None, False), (None, False), (None, True), (1, True), (3, True)]",17,"[[(None, False), (3, False), (None, True), (1, True), (3, True)], [(None, False), (None, False), (None, False), (1, True), (3, True)], [(None, False), (None, False), (None, True), (1, False), (3, True)], [(None, False), (None, False), (None, True), (1, True), (3, False)]]"
"[(None, False), (None, False), (None, True), (2, False), (None, False)]",13,"[[(None, False), (4, False), (None, True), (2, False), (None, False)], [(None, False), (None, False), (None, False), (2, False), (None, False)], [(None, False), (None, False), (None, True), (None, False), (None, False)]]"
"[(None, False), (None, False), (None, True), (2, False), (None, True)]",14,"[[(None, False), (None, False), (None, False), (2, False), (None, True)], [(None, False), (None, False), (None, True), (None, False), (None, True)], [(None, False), (None, False), (None, True), (2, False), (None, False)]]"
"[(None, False), (None, False), (None, True), (2, False), (1, False)]",14,"[[(None, False), (4, False), (None, True), (2, False), (1, False)], [(None, False), (None, False), (None, False), (2, False), (1, False)], [(None, False), (None, False), (None, True), (None, False), (1, False)], [(None, False), (None, False), (None, True), (2, False), (None, False)]]"
"[(None, False), (None, False), (None, True), (2, False), (1, True)]",14,"[[(None, False), (4, False), (None, True), (2, False), (1, True)], [(None, False), (None, False), (None, False), (2, False), (1, True)], [(None, False), (None, False), (None, True), (None, False), (1, True)], [(None, False), (None, False), (None, True), (2, False), (1, False)]]"
"[(None, False), (None, False), (None, True), (2, False), (2, False)]",14,"[[(None, False), (None, False), (None, False), (2, False), (2, False)], [(None, False), (None, False), (None, True), (None, False), (2, False)], [(None, False), (None, False), (None, True), (2, False), (None, False)]]"
"[(None, False), (None, False), (None, True), (2, False), (2, True)]",15,"[[(None, False), (None, False), (None, False), (2, False), (2, True)], [(None, False), (None, False), (None, True), (None, False), (2, True)], [(None, False), (None, False), (None, True), (2, False), (2, False)]]"
"[(None, False), (None, False), (None, True), (2, False), (3, False)]",14,"[[(None, False), (None, False), (None, False), (2, False), (3, False)], [(None, False), (None, False), (None, True), (None, False), (3, False)], [(None, False), (None, False), (None, True), (2, False), (None, False)]]"
"[(None, False), (None, False), (None, True), (2, False), (3, True)]",16,"[[(None, False), (None, False), (None, False), (2, False), (3, True)], [(None, False), (None, False), (None, True), (None, False), (3, True)], [(None, False), (None, False), (None, True), (2, False), (3, False)]]"
"[(None, False), (None, False), (None, True), (2, True), (None, False)]",14,"[[(None, False), (4, False), (None, True), (2, True), (None, False)], [(None, False), (None, False), (None, False), (2, True), (None, False)], [(None, False), (None, False), (None, True), (2, False), (None, False)]]"
"[(None, False), (None, False), (None, True), (2, True), (None, True)]",15,"[[(None, False), (None, False), (None, False), (2, True), (None, True)], [(None, False), (None, False), (None, True), (2, False), (None, True)], [(None, False), (None, False), (None, True), (2, True), (None, False)]]"
"[(None, False), (None, False), (None, True), (2, True), (1, False)]",15,"[[(None, False), (4, False), (None, True), (2, True), (1, False)], [(None, False), (None, False), (None, False), (2, True), (1, False)], [(None, False), (None, False), (None, True), (2, False), (1, False)], [(None, False), (None, False), (None, True), (2, True), (None, False)]]"
