Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-2,35840,35840,0,0,84000,84000
-1,287035,287035,0,0,583380,583380
0,0,0,17640,17640,835100,835100
1,0,0,35280,35280,548100,548100
2,0,0,17640,17640,66360,66360
