Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-4,160,160,0,0,640,640
-3,800,800,0,0,2400,2400
-2,1632,1632,0,0,5024,5024
-1,9056,9056,0,0,13344,13344
0,0,0,17500,17500,16484,16484
1,0,0,3504,3504,9840,9840
2,0,0,2364,2364,2660,2660
3,0,0,1416,1416,984,984
4,0,0,400,400,240,240
